,ucl_id,operator_intid,operator_altid,operator_name,lat,lon,initial_bikes,initial_size,curr_bikes,curr_size,created_dt,updated_dt,neighbors_1,neighbors_2
0,836,0,0,"York Way, Kings Cross",51.541596000000006,-0.125441,1,24,4,24,2018-09-06 11:58:04,2020-02-14 17:38:02,[],"[806, 804, 431, 362, 34]"
1,234,234,234,"Liverpool Road (N1 Centre), Angel",51.534504,-0.106993,8,24,7,24,2010-08-06 01:00:00,2020-02-14 17:38:02,"[75, 93]","[93, 75, 339, 695, 189]"
2,117,117,117,"Lollard Street, Vauxhall",51.492881,-0.114934,11,25,9,25,2010-08-06 01:00:00,2020-02-14 17:38:02,"[310, 91]","[310, 91, 139, 441, 86]"
3,120,120,120,"The Guildhall, Guildhall",51.515735,-0.093081,12,17,10,17,2010-08-06 01:00:00,2020-02-14 17:38:02,"[427, 127, 838]","[127, 427, 838, 509, 126]"
4,343,343,343,"London Zoo Car Park, The Regent's Park",51.536922,-0.15018099999999998,29,36,5,36,2015-05-21 14:50:02,2020-02-14 17:38:02,[535],"[535, 456, 271, 545, 572]"
5,519,519,519,"Teviot Street, Poplar",51.518811,-0.011662,15,33,19,33,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[523, 499, 554, 496, 468]"
6,271,271,271,"London Zoo,  The Regent's Park",51.535835999999996,-0.15628499999999998,29,32,0,32,2015-05-21 14:38:01,2020-02-14 17:38:02,[],"[329, 343, 535, 7, 456]"
7,669,669,669,"Teversham Lane, Stockwell",51.476149,-0.123259,26,39,11,39,2014-02-19 18:15:01,2020-02-14 17:38:02,[794],"[794, 808, 676, 802, 772]"
8,308,308,308,"Long Lane , Bermondsey",51.499076,-0.08566599999999999,2,20,5,20,2010-08-06 01:00:00,2020-02-14 17:38:02,[314],"[314, 321, 61, 269, 706]"
9,19,19,19,"Taviton Street, Bloomsbury",51.525051,-0.131161,15,30,26,30,2010-08-06 01:00:00,2020-02-14 17:38:02,"[287, 65, 214, 69, 795]","[214, 795, 287, 69, 65]"
10,76,76,76,"Longford Street, The Regent's Park",51.525595,-0.144084,8,21,6,21,2015-05-21 14:48:02,2020-02-14 17:38:02,[28],"[28, 540, 98, 239, 184]"
11,363,363,363,"Lord's, St. John's Wood",51.529121,-0.171185,0,24,0,24,2011-06-29 15:40:02,2020-02-14 17:38:02,[247],"[247, 60, 286, 590, 312]"
12,746,746,746,"Lots Road, West Chelsea",51.479574,-0.179039,17,24,4,24,2014-02-19 18:15:01,2020-02-14 17:38:02,"[745, 649]","[649, 745, 651, 700, 739]"
13,347,347,347,"Lower Marsh, Waterloo",51.500139000000004,-0.113936,3,17,13,17,2010-10-08 01:00:00,2020-02-14 17:38:02,"[284, 815, 272]","[284, 815, 272, 641, 371]"
14,276,276,276,"Lower Thames Street, Monument",51.509302000000005,-0.084985,10,24,8,24,2010-08-06 01:00:00,2020-02-14 17:38:02,"[587, 199]","[587, 199, 732, 340, 579]"
15,335,335,335,"Tavistock Street, Covent Garden",51.511967999999996,-0.120719,30,33,27,33,2010-08-06 01:00:00,2020-02-14 17:38:02,"[388, 594, 338, 309]","[338, 388, 309, 594, 564]"
16,262,262,262,"LSBU (Borough Road), Elephant &amp; Castle",51.498745,-0.10313299999999999,22,35,10,35,2011-08-16 12:12:53,2020-02-14 17:38:02,"[324, 92, 80]","[92, 80, 324, 549, 548]"
17,351,351,351,"Macclesfield Rd, St Lukes",51.529423,-0.097122,7,28,5,28,2011-02-01 00:00:00,2020-02-14 17:38:02,"[42, 365, 30]","[365, 30, 42, 344, 107]"
18,687,687,687,"Maclise Road, Olympia",51.497608,-0.211456,12,26,5,26,2014-02-19 18:15:01,2020-02-14 17:38:02,"[293, 515, 666]","[293, 515, 666, 274, 634]"
19,8,0,0,"Maida Vale, Maida Vale",51.529857,-0.18348599999999998,1,39,5,39,2018-10-31 11:10:02,2020-02-14 17:38:02,[],"[312, 255, 286, 47, 394]"
20,12,12,12,"Malet Street, Bloomsbury",51.521681,-0.130432,25,40,26,49,2010-08-06 01:00:00,2020-02-14 17:38:02,"[364, 287]","[364, 287, 88, 19, 796]"
21,208,208,208,"Mallory Street, Marylebone",51.525052,-0.166304,7,20,5,20,2010-08-06 01:00:00,2020-02-14 17:38:02,"[760, 759]","[759, 760, 182, 45, 60]"
22,472,472,472,"Malmesbury Road, Bow",51.529452,-0.027616,11,21,15,21,2012-03-12 11:20:17,2020-02-14 17:38:02,[470],"[470, 498, 497, 471, 517]"
23,200,200,200,"LMU Commercial Road, Whitechapel",51.514925,-0.066078,9,14,10,14,2010-08-06 01:00:00,2020-02-14 17:38:02,"[33, 489]","[489, 33, 537, 202, 206]"
24,775,775,775,"Little Brook Green, Brook Green",51.496664,-0.22386799999999998,18,33,15,33,2015-01-12 21:14:02,2020-02-14 17:38:02,[],"[657, 598, 595, 667, 647]"
25,284,284,284,"Lambeth North Station, Waterloo",51.499140999999995,-0.11203099999999999,18,20,19,20,2010-08-06 01:00:00,2020-02-14 17:38:02,"[347, 371, 548, 272]","[347, 371, 272, 548, 815]"
26,116,116,116,"Little Argyll Street, West End",51.5145,-0.141424,12,21,5,21,2010-08-06 01:00:00,2020-02-14 17:38:02,"[349, 159]","[159, 349, 313, 106, 141]"
27,139,139,139,"Lambeth Road, Vauxhall",51.494881,-0.117975,14,18,18,18,2010-08-06 01:00:00,2020-02-14 17:38:02,"[441, 387]","[441, 387, 117, 641, 310]"
28,526,526,526,"Lancaster Drive, Blackwall",51.503143,-0.008428,18,27,25,27,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[563, 494, 474, 551, 570]"
29,524,524,524,"Lancaster Gate , Bayswater",51.511654,-0.179668,0,38,9,38,2012-03-12 11:20:17,2020-02-14 17:38:02,[397],"[397, 153, 164, 330, 307]"
30,523,523,523,"Langdon Park, Poplar",51.51549,-0.013475,16,24,19,24,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[519, 516, 469, 554, 499]"
31,622,622,622,"Lansdowne Road, Ladbroke Grove",51.507481,-0.20553600000000002,18,29,7,29,2014-02-19 18:15:01,2020-02-14 17:38:02,"[543, 611]","[611, 543, 560, 212, 442]"
32,543,543,543,"Lansdowne Walk, Ladbroke Grove",51.509591,-0.20466600000000001,7,21,0,21,2015-05-21 15:40:07,2020-02-14 17:38:02,"[622, 560]","[560, 622, 151, 611, 442]"
33,651,651,651,"Thorndike Close, West Chelsea",51.480897999999996,-0.183854,12,25,1,25,2014-02-19 18:15:01,2020-02-14 17:38:02,"[739, 649]","[739, 649, 745, 746, 731]"
34,801,801,801,"Lavington Street, Bankside",51.505224,-0.09803200000000001,23,29,19,29,2016-03-31 14:06:01,2020-02-14 17:38:02,"[9, 810, 196, 803, 193]","[803, 193, 196, 810, 9]"
35,68,68,68,"Theobald's Road , Holborn",51.520596999999995,-0.11668800000000001,20,26,16,26,2015-05-21 14:48:02,2020-02-14 17:38:02,"[436, 23, 22]","[23, 22, 436, 57, 433]"
36,786,786,786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015718,20,44,5,44,2016-01-27 12:36:03,2020-02-14 17:38:02,[787],"[787, 816, 812, 784, 788]"
37,202,202,202,"Leman Street, Aldgate",51.512364,-0.06954199999999999,5,16,29,37,2010-08-06 01:00:00,2020-02-14 17:38:02,[],"[237, 115, 33, 200, 489]"
38,32,32,32,"Leonard Circus , Shoreditch",51.524696,-0.084439,17,21,9,43,2010-08-06 01:00:00,2020-02-14 17:38:02,[323],"[323, 73, 58, 3, 319]"
39,155,155,155,"Lexham Gardens, Kensington",51.495867,-0.191934,3,19,3,19,2010-08-06 01:00:00,2020-02-14 17:38:02,"[384, 296]","[384, 296, 332, 38, 128]"
40,475,475,475,"Lightermans Road, Millwall",51.499041,-0.020156999999999998,34,57,3,31,2012-03-12 11:20:17,2020-02-14 17:38:02,[576],"[576, 473, 556, 494, 570]"
41,755,755,755,"The Vale, Chelsea",51.485122,-0.17497200000000002,9,24,5,24,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[529, 610, 589, 430, 573]"
42,777,777,777,"Limburg Road, Clapham Junction",51.461923,-0.165298,8,21,4,21,2015-05-21 15:30:02,2020-02-14 17:38:02,"[764, 776]","[776, 764, 683, 768, 638]"
43,315,315,315,"The Tennis Courts, The Regent's Park",51.525366999999996,-0.15346400000000002,8,16,8,16,2015-05-21 14:40:07,2020-02-14 17:38:02,[],"[257, 114, 242, 56, 201]"
44,573,573,573,"Limerston Street, West Chelsea",51.485587,-0.18119000000000002,8,18,0,18,2015-05-21 15:38:02,2020-02-14 17:38:02,[589],"[589, 649, 755, 757, 739]"
45,809,809,809,"Lincoln's Inn Fields, Holborn",51.516278,-0.118273,0,27,21,28,2016-06-23 15:00:02,2020-02-14 17:38:02,"[594, 283, 436, 372, 751, 162]","[372, 751, 283, 436, 162]"
46,469,469,469,"Lindfield Street, Poplar",51.513757,-0.020467,29,44,21,44,2012-03-12 11:20:17,2020-02-14 17:38:02,[716],"[716, 487, 482, 516, 523]"
47,60,60,60,"Lisson Grove, St. John's Wood",51.526447999999995,-0.172191,7,18,1,18,2010-08-06 01:00:00,2020-02-14 17:38:02,[286],"[286, 363, 394, 402, 238]"
48,599,599,599,"Manbre Road, Hammersmith",51.485743,-0.22361599999999998,2,28,8,28,2014-02-19 18:15:01,2020-02-14 17:38:02,"[644, 686]","[644, 686, 682, 696, 655]"
49,529,529,529,"Manresa Road, Chelsea",51.486892,-0.170983,10,18,7,18,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[662, 345, 218, 755, 430]"
50,204,204,204,"Margery Street, Clerkenwell",51.5266,-0.11243299999999999,10,19,8,19,2010-08-06 01:00:00,2020-02-14 17:38:02,[264],"[264, 1, 170, 227, 433]"
51,384,384,384,"Marloes Road, Kensington",51.496481,-0.192404,7,15,14,15,2011-06-29 15:40:02,2020-02-14 17:38:02,[155],"[155, 296, 38, 332, 157]"
52,386,386,386,"Moor Street, Soho",51.513528,-0.13011099999999998,12,15,16,16,2011-06-29 15:40:02,2020-02-14 17:38:02,"[109, 192, 383]","[383, 192, 109, 244, 260]"
53,215,215,215,"Moorfields, Moorgate",51.519069,-0.088285,16,26,31,54,2010-08-06 01:00:00,2020-02-14 17:38:02,"[331, 275, 55, 140, 838, 509]","[509, 331, 838, 55, 140]"
54,629,629,629,"Morie Street, Wandsworth",51.459953999999996,-0.190184,22,28,23,28,2014-02-19 18:15:01,2020-02-14 17:38:02,"[665, 621]","[665, 621, 766, 724, 685]"
55,470,470,470,"Mostyn Grove, Bow",51.530535,-0.025491999999999997,5,46,3,46,2012-03-12 11:20:17,2020-02-14 17:38:02,[472],"[472, 471, 498, 497, 495]"
56,586,586,586,"Mudchute DLR, Cubitt Town",51.490645,-0.014582,24,31,4,31,2013-07-09 11:26:09,2020-02-14 17:38:02,[477],"[477, 476, 455, 481, 447]"
57,63,63,63,"Murray Grove , Hoxton",51.53089,-0.089783,18,27,2,27,2010-08-06 01:00:00,2020-02-14 17:38:02,"[327, 328, 42, 50]","[328, 42, 327, 50, 30]"
58,126,126,126,"Museum of London, Barbican",51.517821000000005,-0.096497,35,52,32,52,2010-08-06 01:00:00,2020-02-14 17:38:02,"[557, 127]","[127, 557, 203, 71, 120]"
59,409,409,409,"Strata, Elephant &amp; Castle",51.493146,-0.099828,0,21,21,41,2015-05-21 15:06:02,2020-02-14 17:38:02,"[152, 411]","[411, 152, 324, 549, 156]"
60,623,623,623,"Nantes Close, Wandsworth",51.461931,-0.180792,2,21,9,22,2014-02-19 18:15:01,2020-02-14 17:38:02,[675],"[675, 689, 673, 734, 621]"
61,454,454,454,"Napier Avenue, Millwall",51.487679,-0.021582,12,20,15,20,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[477, 586, 476, 481, 455]"
62,174,174,174,"Strand, Strand",51.512529,-0.11516300000000002,35,36,16,36,2013-07-09 11:26:09,2020-02-14 17:38:02,"[256, 594, 79]","[79, 256, 594, 283, 338]"
63,378,378,378,"Natural History Museum, South Kensington",51.495593,-0.179078,23,42,38,42,2011-06-29 15:40:02,2020-02-14 17:38:02,"[231, 405]","[231, 405, 113, 187, 356]"
64,538,538,538,"Naval Row, Blackwall",51.508981,-0.0069900000000000006,17,21,14,21,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[547, 530, 554, 516, 526]"
65,46,46,46,"Nesham Street, Wapping",51.507131,-0.06691,3,16,10,16,2011-06-29 15:40:02,2020-02-14 17:38:02,"[452, 490, 134]","[490, 134, 452, 237, 451]"
66,332,332,332,"Nevern Place, Earl's Court",51.493342999999996,-0.194758,5,20,5,20,2010-08-06 01:00:00,2020-02-14 17:38:02,"[296, 158, 37, 142]","[142, 37, 296, 158, 155]"
67,684,684,684,"Neville Gill Close, Wandsworth",51.454753000000004,-0.195197,5,32,13,32,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[766, 767, 704, 629, 685]"
68,581,581,581,"New Cavendish Street, Marylebone",51.519166999999996,-0.147983,11,18,4,18,2013-07-09 11:26:09,2020-02-14 17:38:02,"[184, 6]","[184, 6, 210, 242, 141]"
69,546,546,546,"New Fetter Lane, Holborn",51.517428,-0.10798699999999999,12,18,5,21,2012-03-12 11:20:17,2020-02-14 17:38:02,"[66, 67, 112, 835]","[66, 67, 835, 112, 393]"
70,9,9,9,"New Globe Walk, Bankside",51.507385,-0.096441,17,19,2,19,2010-08-06 01:00:00,2020-02-14 17:38:02,"[801, 810, 803]","[810, 803, 801, 10, 193]"
71,58,58,58,"New Inn Yard, Shoreditch",51.524527,-0.079248,9,20,7,20,2010-08-06 01:00:00,2020-02-14 17:38:02,[39],"[39, 323, 132, 175, 32]"
72,762,762,762,"Storey's Gate, Westminster",51.500703,-0.129699,0,21,16,21,2015-02-01 19:14:02,2020-02-14 17:38:02,[],"[108, 583, 359, 281, 646]"
73,587,587,587,"Monument Street, Monument",51.509640000000005,-0.08497,13,22,8,22,2013-07-09 11:26:09,2020-02-14 17:38:02,"[276, 199]","[276, 199, 732, 340, 104]"
74,709,709,709,"Montserrat Road , Putney",51.463211,-0.21555100000000002,22,23,14,23,2014-02-19 18:15:01,2020-02-14 17:38:02,"[694, 693, 708]","[693, 708, 694, 678, 743]"
75,292,292,292,"Montpelier Street, Knightsbridge",51.498884000000004,-0.165472,11,16,10,16,2010-08-06 01:00:00,2020-02-14 17:38:02,[],"[150, 143, 368, 166, 209]"
76,148,148,148,"Tachbrook Street, Victoria",51.492111,-0.13836500000000002,7,15,13,16,2011-06-29 15:40:02,2020-02-14 17:38:02,"[320, 243, 299, 161]","[243, 320, 161, 299, 178]"
77,89,89,89,"Tavistock Place, Bloomsbury",51.52625,-0.12351,5,19,15,19,2010-08-06 01:00:00,2020-02-14 17:38:02,"[16, 11]","[16, 11, 77, 796, 793]"
78,301,301,301,"Marylebone Lane, Marylebone",51.514759999999995,-0.148105,17,24,18,24,2010-08-06 01:00:00,2020-02-14 17:38:02,"[141, 106]","[141, 106, 348, 210, 180]"
79,810,810,810,"Tate Modern, Bankside",51.506725,-0.098807,1,30,19,30,2016-06-03 09:44:02,2020-02-14 17:38:02,"[801, 9, 803, 193]","[193, 803, 801, 9, 230]"
80,85,85,85,"Tanner Street, Bermondsey",51.500647,-0.0786,4,19,17,40,2010-08-06 01:00:00,2020-02-14 17:38:02,[818],"[818, 314, 278, 298, 321]"
81,773,773,773,"Tallis Street, Temple",51.511891,-0.107349,3,24,10,24,2015-01-12 21:14:02,2020-02-14 17:38:02,[27],"[27, 703, 82, 839, 79]"
82,704,704,704,"Mexfield Road, East Putney",51.456821000000005,-0.202802,0,18,0,18,2014-02-19 18:15:01,2020-02-14 17:38:02,"[767, 752]","[767, 752, 688, 685, 684]"
83,731,731,731,"Michael Road, Walham Green",51.477276,-0.18921,2,37,10,37,2014-02-19 18:15:01,2020-02-14 17:38:02,[738],"[738, 618, 769, 737, 745]"
84,763,763,763,"Mile End Park Leisure Centre, Mile End",51.520596999999995,-0.032567,34,47,7,47,2015-01-12 21:14:02,2020-02-14 17:38:02,[712],"[712, 467, 505, 550, 492]"
85,712,712,712,"Mile End Stadium, Mile End",51.518541,-0.034904000000000004,15,22,12,22,2014-02-19 18:15:01,2020-02-14 17:38:02,[763],"[763, 461, 550, 460, 542]"
86,295,295,295,"Swan Street, The Borough",51.500296,-0.092763,7,27,23,27,2010-08-06 01:00:00,2020-02-14 17:38:02,"[125, 269]","[125, 269, 249, 61, 317]"
87,790,790,790,"Stratford Station, Stratford",51.541793,-0.00481,17,28,21,28,2016-03-04 13:16:02,2020-02-14 17:38:02,[],"[785, 789, 784, 787, 788]"
88,511,511,511,"Sutton Street, Shadwell",51.511066,-0.053558,9,33,18,33,2012-03-12 11:20:17,2020-02-14 17:38:02,"[449, 552]","[552, 449, 453, 464, 513]"
89,376,376,376,"Millbank Tower, Pimlico",51.491884000000006,-0.125675,19,22,0,24,2011-06-29 15:40:02,2020-02-14 17:38:02,"[558, 100]","[100, 558, 426, 387, 267]"
90,366,366,366,"Millennium Hotel, Mayfair",51.510919,-0.151126,23,26,5,27,2011-06-29 15:40:02,2020-02-14 17:38:02,"[289, 180, 348]","[348, 289, 180, 382, 389]"
91,473,473,473,"Millharbour, Millwall",51.496137,-0.019355,9,19,2,19,2012-03-12 11:20:17,2020-02-14 17:38:02,[576],"[576, 475, 455, 477, 474]"
92,195,195,195,"Milroy Walk, South Bank",51.507244,-0.10623800000000001,3,30,19,30,2010-08-06 01:00:00,2020-02-14 17:38:02,"[839, 230, 240, 792]","[839, 240, 230, 792, 420]"
93,620,620,620,"Surrey Lane, Battersea",51.47518,-0.16716099999999998,6,28,4,28,2014-02-19 18:15:01,2020-02-14 17:38:02,"[679, 710, 658]","[679, 710, 658, 680, 700]"
94,783,783,783,"Monier Road, Hackney Wick",51.540312,-0.02163,20,27,10,27,2016-01-27 14:02:01,2020-02-14 17:38:02,[],"[788, 692, 721, 816, 789]"
95,172,172,172,"Sumner Place, South Kensington",51.491212,-0.173716,6,19,17,19,2010-08-06 01:00:00,2020-02-14 17:38:02,"[430, 218]","[430, 218, 356, 187, 163]"
96,609,609,609,"Sugden Road, Clapham",51.465123999999996,-0.157788,15,19,3,19,2015-05-21 15:12:02,2020-02-14 17:38:02,[],"[627, 683, 768, 670, 777]"
97,815,815,815,"Lambeth Palace Road, Waterloo",51.500089,-0.116629,4,35,9,35,2016-05-04 11:30:03,2020-02-14 17:38:02,"[347, 641]","[347, 641, 284, 272, 374]"
98,560,560,560,"Ladbroke Grove Central, Ladbroke Grove",51.511624,-0.205921,8,21,2,21,2015-05-21 15:40:07,2020-02-14 17:38:02,[543],"[543, 151, 442, 742, 663]"
99,327,327,327,"New North Road 1, Hoxton",51.53095,-0.085603,12,22,9,22,2015-09-24 10:38:02,2020-02-14 17:38:02,"[63, 328, 569, 31, 50]","[328, 31, 569, 50, 63]"
100,29,29,29,"Hereford Road, Bayswater",51.513735,-0.193487,0,22,7,22,2011-06-29 15:40:02,2020-02-14 17:38:02,"[584, 261]","[261, 584, 105, 224, 337]"
101,556,556,556,"Heron Quays DLR, Canary Wharf",51.502660999999996,-0.021596,14,27,13,27,2013-07-09 11:26:09,2020-02-14 17:38:02,"[570, 532]","[532, 570, 494, 448, 475]"
102,748,748,748,"Hertford Road, De Beauvoir Town",51.537278,-0.079202,1,25,8,25,2014-02-19 18:15:01,2020-02-14 17:38:02,"[465, 717]","[717, 465, 466, 749, 463]"
103,471,471,471,"Hewison Street, Old Ford",51.533283000000004,-0.028155,8,19,6,19,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[721, 517, 470, 459, 472]"
104,673,673,673,"Hibbert Street, Battersea",51.465171000000005,-0.18038900000000002,19,36,3,36,2014-02-19 18:15:01,2020-02-14 17:38:02,[675],"[675, 623, 659, 734, 672]"
105,675,675,675,"Usk Road, Clapham Junction",51.463489,-0.182126,12,30,1,30,2015-05-21 15:30:02,2020-02-14 17:38:02,"[623, 673]","[623, 673, 621, 689, 734]"
106,358,358,358,"High Holborn , Covent Garden",51.516226,-0.12482599999999999,14,20,7,20,2016-12-19 19:36:02,2020-02-14 17:38:02,"[751, 562, 162, 15, 18, 244]","[562, 18, 244, 15, 751]"
107,389,389,389,"Upper Grosvenor Street, Mayfair",51.510131,-0.15575799999999998,15,18,0,18,2011-06-29 15:40:02,2020-02-14 17:38:02,"[111, 138]","[111, 138, 289, 366, 180]"
108,210,210,210,"Hinde Street, Marylebone",51.516814000000004,-0.151926,21,21,4,21,2010-08-06 01:00:00,2020-02-14 17:38:02,"[514, 400]","[400, 514, 301, 141, 121]"
109,66,66,66,"Holborn Circus, Holborn",51.51795,-0.10865699999999999,39,39,26,40,2010-08-06 01:00:00,2020-02-14 17:38:02,"[546, 67, 835]","[546, 67, 835, 84, 112]"
110,627,627,627,"Holden Street, Battersea",51.468790999999996,-0.15823099999999998,6,20,14,20,2014-02-19 18:15:01,2020-02-14 17:38:02,[750],"[750, 632, 609, 670, 690]"
111,398,398,398,"Holland Park, Kensington",51.502319,-0.200742,2,30,3,30,2014-02-19 18:15:01,2020-02-14 17:38:02,[145],"[145, 2, 559, 168, 375]"
112,570,570,570,"Upper Bank Street, Canary Wharf",51.503083000000004,-0.017676,24,36,17,36,2012-03-12 11:20:17,2020-02-14 17:38:02,"[556, 532, 494]","[494, 532, 556, 551, 475]"
113,578,578,578,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,2,32,23,32,2012-03-12 11:20:17,2020-02-14 17:38:02,"[479, 507, 446, 444]","[479, 446, 507, 444, 722]"
114,150,150,150,"Holy Trinity Brompton, Knightsbridge",51.497056,-0.168917,20,28,15,28,2010-08-06 01:00:00,2020-02-14 17:38:02,[],"[781, 292, 432, 163, 356]"
115,194,194,194,"Hop Exchange, The Borough",51.504628000000004,-0.091774,18,36,49,56,2010-08-06 01:00:00,2020-02-14 17:38:02,[10],"[10, 732, 801, 9, 269]"
116,745,745,745,"Upcerne Road, West Chelsea",51.47817,-0.18243499999999999,10,29,22,29,2014-02-19 18:15:01,2020-02-14 17:38:02,[746],"[746, 651, 780, 649, 739]"
117,221,221,221,"Horseferry Road, Westminster",51.494816,-0.130459,9,16,4,16,2010-08-06 01:00:00,2020-02-14 17:38:02,"[281, 558, 353, 426]","[426, 558, 281, 353, 267]"
118,739,739,739,"Hortensia Road, West Brompton",51.481766,-0.185274,13,28,1,28,2014-02-19 18:15:01,2020-02-14 17:38:02,[651],"[651, 649, 745, 746, 573]"
119,256,256,256,"Houghton Street, Strand",51.513621,-0.116764,14,15,0,15,2010-08-06 01:00:00,2020-02-14 17:38:02,"[174, 594, 283, 372, 79, 338]","[594, 283, 174, 372, 338]"
120,196,196,196,"Union Street, The Borough",51.503688000000004,-0.098498,13,17,5,17,2010-08-06 01:00:00,2020-02-14 17:38:02,"[801, 803, 193, 645]","[801, 803, 645, 193, 810]"
121,779,779,779,"Houndsditch, Aldgate",51.514449,-0.077179,0,28,9,28,2015-07-02 15:26:07,2020-02-14 17:38:02,"[102, 263, 115, 87]","[102, 263, 115, 87, 104]"
122,451,451,451,"Hermitage Court, Wapping",51.504719,-0.06353099999999999,2,16,10,16,2012-03-12 11:20:17,2020-02-14 17:38:02,[],"[134, 46, 458, 488, 490]"
123,816,816,816,"Here East South, Queen Elizabeth Olympic Park",51.546533000000004,-0.020597999999999998,1,28,22,28,2017-03-09 11:28:02,2020-02-14 17:38:02,"[812, 788]","[788, 812, 787, 786, 783]"
124,222,222,222,"Knightsbridge, Hyde Park",51.502757,-0.15535,20,43,40,43,2010-08-06 01:00:00,2020-02-14 17:38:02,"[191, 166, 303, 207]","[191, 207, 303, 166, 368]"
125,146,146,146,"Vauxhall Bridge , Pimlico",51.488365,-0.12936199999999998,10,35,1,35,2010-08-06 01:00:00,2020-02-14 17:38:02,[],"[190, 74, 294, 267, 813]"
126,152,152,152,"Hampton Street, Walworth",51.49217,-0.101537,19,21,19,21,2010-08-06 01:00:00,2020-02-14 17:38:02,"[409, 411]","[409, 411, 62, 435, 549]"
127,806,806,806,"Handyside Street, King's Cross",51.537240999999995,-0.12480699999999999,0,27,17,27,2016-07-27 16:12:02,2020-02-14 17:38:02,[804],"[804, 431, 34, 836, 439]"
128,527,527,527,"Hansard Mews, Holland Park",51.503802,-0.215808,8,20,13,20,2015-05-21 15:38:02,2020-02-14 17:38:02,[613],"[613, 736, 571, 606, 647]"
129,633,633,633,"Vereker Road, West Kensington",51.489591,-0.209379,1,32,11,32,2014-02-19 18:15:01,2020-02-14 17:38:02,"[660, 770]","[770, 660, 720, 707, 608]"
130,757,757,757,"Harcourt Terrace, West Brompton",51.487959000000004,-0.187405,2,24,5,24,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[219, 171, 573, 37, 216]"
131,170,170,170,"Hardwick Street, Clerkenwell",51.527843,-0.10806800000000001,6,30,26,30,2010-08-06 01:00:00,2020-02-14 17:38:02,"[264, 123, 51, 1]","[264, 1, 123, 51, 254]"
132,437,437,437,"Vauxhall Walk, Vauxhall",51.488124,-0.120903,21,27,4,27,2012-03-12 11:20:17,2020-02-14 17:38:02,"[270, 813, 100]","[813, 270, 100, 355, 352]"
133,550,550,550,"Harford Street, Mile End",51.521564,-0.039264,19,23,4,23,2012-03-12 11:20:17,2020-02-14 17:38:02,[491],"[491, 492, 712, 561, 763]"
134,352,352,352,"Vauxhall Street, Vauxhall",51.486965000000005,-0.116625,4,19,6,19,2013-07-09 11:26:09,2020-02-14 17:38:02,"[86, 355, 305]","[305, 355, 86, 437, 270]"
135,249,249,249,"Harper Road, The Borough",51.498598,-0.096191,28,42,8,42,2015-05-21 15:04:01,2020-02-14 17:38:02,"[92, 125, 317]","[317, 125, 92, 295, 324]"
136,368,368,368,"Harriet Street, Knightsbridge",51.500242,-0.159341,23,26,21,25,2011-06-29 15:40:02,2020-02-14 17:38:02,[166],"[166, 303, 222, 143, 207]"
137,388,388,388,"Southampton Street, Strand",51.510702,-0.121724,12,14,11,14,2011-06-29 15:40:02,2020-02-14 17:38:02,"[335, 564, 64, 338, 309]","[335, 338, 309, 64, 564]"
138,425,425,425,"Harrington Square 2, Camden Town",51.533379,-0.139159,10,38,14,38,2011-08-16 12:12:53,2020-02-14 17:38:02,"[90, 131]","[90, 131, 21, 362, 604]"
139,74,74,74,"Vauxhall Cross, Vauxhall",51.485917,-0.12447000000000001,5,17,13,17,2010-08-06 01:00:00,2020-02-14 17:38:02,"[270, 813]","[270, 813, 437, 146, 600]"
140,367,367,367,"Harrowby Street, Marylebone",51.517371999999995,-0.164208,0,15,3,16,2011-06-29 15:40:02,2020-02-14 17:38:02,"[396, 188, 169]","[396, 188, 169, 605, 265]"
141,676,676,676,"Hartington Road, Stockwell",51.477871,-0.12687400000000001,13,35,0,35,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[669, 794, 600, 808, 802]"
142,67,67,67,"Hatton Garden, Holborn",51.518826000000004,-0.108028,17,28,21,28,2010-08-06 01:00:00,2020-02-14 17:38:02,"[546, 66]","[66, 546, 835, 17, 393]"
143,17,17,17,"Hatton Wall, Holborn",51.521661,-0.10900599999999999,12,26,7,26,2010-08-06 01:00:00,2020-02-14 17:38:02,[72],"[72, 67, 135, 22, 66]"
144,713,713,713,"Hawley Crescent, Camden Town",51.541007,-0.143261,16,22,11,22,2014-02-19 18:15:01,2020-02-14 17:38:02,"[457, 545, 572]","[545, 457, 572, 462, 456]"
145,677,677,677,"Heath Road, Battersea",51.468669,-0.146545,12,27,16,27,2014-02-19 18:15:01,2020-02-14 17:38:02,[],"[612, 670, 690, 640, 726]"
