,timestamp,trip_count,temp,pressure,wind_speed,rain_1h,humidity,clouds_all,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Smoke,Snow,Thunderstorm,is_weekend,is_holiday,trip_log,is_non_workday,hour,is_rushhour,is_day
4759,2018-02-04 13:00:00,1468,277.14,1026,4,0.3,81,75,0,0,0,0,0,0,1,0,0,0,1,0,7.292337176173877,1,13,0,1
4760,2018-02-05 13:00:00,908,276.33,1026,4,0.9,69,40,0,0,0,0,0,0,1,0,0,0,0,0,6.812345094177479,0,13,0,1
4761,2018-02-06 13:00:00,945,275.68,1017,5,0.0,55,75,0,1,0,0,0,0,0,0,0,0,0,0,6.852242569051878,0,13,0,1
4762,2018-02-07 13:00:00,959,277.15,1021,4,0.0,65,44,0,1,0,0,0,0,0,0,0,0,0,0,6.866933284461882,0,13,0,1
4763,2018-02-08 13:00:00,956,279.85,1017,4,0.0,65,75,0,1,0,0,0,0,0,0,0,0,0,0,6.863803391452954,0,13,0,1
4764,2018-02-09 13:00:00,880,277.55,1009,7,0.9,95,90,0,0,1,0,0,0,1,0,0,0,0,0,6.78105762593618,0,13,0,1
4765,2018-02-10 13:00:00,598,279.15,1011,6,0.9,81,75,0,0,1,0,0,0,1,0,0,0,1,0,6.395261598115449,1,13,0,1
4766,2018-02-11 13:00:00,1649,279.64,1003,9,0.0,52,75,0,1,0,0,0,0,0,0,0,0,1,0,7.408530566894626,1,13,0,1
4767,2018-02-12 13:00:00,1083,279.26,1015,6,0.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,6.988413181999592,0,13,0,1
4768,2018-03-01 13:00:00,280,269.7,1000,9,0.900320020390642,92,90,0,0,0,0,1,1,0,0,1,0,0,0,5.638354669333745,0,13,0,1
4769,2018-03-02 13:00:00,410,271.51,993,10,0.9,86,90,0,0,0,0,1,1,1,0,1,0,0,0,6.018593214496234,0,13,0,1
4770,2018-03-03 13:00:00,705,276.06,993,7,0.8883998467417109,86,90,0,0,0,1,1,1,0,0,0,0,1,0,6.559615237493242,1,13,0,1
4771,2018-03-04 13:00:00,851,281.33,990,4,0.9,76,20,0,0,0,0,0,0,1,0,0,0,1,0,6.747586526829315,1,13,0,1
4772,2018-03-05 13:00:00,954,281.96,990,3,0.0,71,75,0,1,0,0,0,0,0,0,0,0,0,0,6.86171134048073,0,13,0,1
4773,2018-03-06 13:00:00,869,281.78,989,3,0.3,100,75,0,0,0,0,0,0,1,0,0,0,0,0,6.76849321164863,0,13,0,1
4774,2018-03-07 13:00:00,1004,281.25,995,4,0.45456846383881105,66,75,0,0,0,0,1,0,0,0,0,0,0,0,6.912742820493176,0,13,0,1
4775,2018-03-08 13:00:00,1014,280.51,995,10,0.3,96,75,0,0,0,0,0,0,1,0,0,0,0,0,6.922643891475888,0,13,0,1
4776,2018-03-09 13:00:00,990,281.68,1001,4,0.0,70,75,0,1,0,0,0,0,0,0,0,0,0,0,6.898714534329988,0,13,0,1
4777,2018-03-10 13:00:00,1559,285.52,995,4,0.0,82,75,0,1,0,0,0,0,0,0,0,0,1,0,7.352441100243583,1,13,0,1
4778,2018-03-11 13:00:00,1503,283.56,990,6,0.0,81,90,0,1,0,0,0,0,0,0,0,0,1,0,7.315883504509785,1,13,0,1
4779,2018-03-12 13:00:00,573,282.6,986,5,0.9,87,92,0,0,1,0,0,1,1,0,0,0,0,0,6.352629396319567,0,13,0,1
4780,2018-04-01 13:00:00,1122,279.74,1013,2,0.0,65,90,0,1,0,0,0,0,0,0,0,0,1,0,7.023758954738443,1,13,0,1
4781,2018-04-02 13:00:00,325,282.69,997,6,0.3,87,40,0,0,0,0,0,0,1,0,0,0,0,1,5.786897381366708,1,13,0,1
4782,2018-04-03 13:00:00,938,285.95,995,6,0.9,76,75,0,0,0,0,0,0,1,0,0,0,0,0,6.844815479208263,0,13,0,1
4783,2018-04-04 13:00:00,765,283.25,993,7,0.3,62,90,0,0,0,0,0,0,1,0,0,0,0,0,6.641182169740591,0,13,0,1
4784,2018-04-05 13:00:00,1392,282.74,1017,2,0.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,7.239214973779806,0,13,0,1
4785,2018-04-06 13:00:00,1507,286.64,1008,8,0.0,58,36,0,1,0,0,0,0,0,0,0,0,0,0,7.318539548567902,0,13,0,1
4786,2018-04-07 13:00:00,2103,288.88,1004,7,0.0,59,90,0,1,0,0,0,0,0,0,0,0,1,0,7.651595573857601,1,13,0,1
4787,2018-04-08 13:00:00,403,283.45,1007,1,0.9,87,92,0,0,1,0,1,1,1,0,0,0,1,0,6.0014148779611505,1,13,0,1
4788,2018-04-09 13:00:00,672,281.85,1006,3,0.3,93,90,0,0,1,1,1,1,1,0,0,0,0,0,6.511745329644728,0,13,0,1
4789,2018-04-10 13:00:00,1007,283.96,1002,0,0.6682120652864034,81,75,0,0,0,0,1,1,0,0,0,0,0,0,6.915723448631314,0,13,0,1
4790,2018-04-11 13:00:00,986,281.77,1008,2,0.9347073267131267,81,90,0,0,0,1,1,1,0,0,0,0,0,0,6.894670039433482,0,13,0,1
4791,2018-04-12 13:00:00,1067,282.23,1003,2,0.48111108407296,87,90,0,0,0,1,1,1,0,0,0,0,0,0,6.97354301952014,0,13,0,1
4792,2018-05-01 13:00:00,1589,286.33,1010,6,0.0,43,12,0,1,0,0,0,0,0,0,0,0,0,0,7.371489295214277,0,13,0,1
4793,2018-05-02 13:00:00,493,283.97,1003,6,0.3,87,92,0,0,1,0,0,1,1,0,0,0,0,0,6.202535517187923,0,13,0,1
4794,2018-05-03 13:00:00,1526,285.899,1026,1,0.0,81,36,0,1,0,0,0,0,0,0,0,0,0,0,7.3310603052186325,0,13,0,1
4795,2018-05-04 13:00:00,1885,290.64,1023,3,0.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,7.542213463193403,0,13,0,1
4796,2018-05-05 13:00:00,3265,293.24,1025,3,0.0,32,0,1,0,0,0,0,0,0,0,0,0,1,0,8.09132127353041,1,13,0,1
4797,2018-05-06 13:00:00,3474,295.55,1022,5,0.0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,8.153349757998892,1,13,0,1
4798,2018-05-07 13:00:00,3939,298.15,1017,3,0.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,8.27893600229198,1,13,0,1
4799,2018-05-08 13:00:00,1709,297.32,1008,5,0.0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,7.444248649496705,0,13,0,1
4800,2018-05-09 13:00:00,1688,291.23,1008,3,0.0,45,40,0,1,0,0,0,0,0,0,0,0,0,0,7.4318919168078,0,13,0,1
4801,2018-05-10 13:00:00,1720,288.05,1016,6,0.0,41,12,0,1,0,0,0,0,0,0,0,0,0,0,7.450660796211539,0,13,0,1
4802,2018-05-11 13:00:00,1810,289.33,1015,5,0.0,39,68,0,1,0,0,0,0,0,0,0,0,0,0,7.501634457883413,0,13,0,1
4803,2018-05-12 13:00:00,1057,286.97,1013,2,0.9,71,90,0,0,0,0,0,0,1,0,0,0,1,0,6.964135612418245,1,13,0,1
4804,2018-06-01 13:00:00,1873,294.64,1018,2,0.0,60,20,0,1,0,0,0,0,0,0,0,0,0,0,7.535830462798367,0,13,0,1
4805,2018-06-02 13:00:00,2824,293.96,1018,4,0.0,64,75,0,1,0,0,0,0,0,0,0,0,1,0,7.946263643580541,1,13,0,1
4806,2018-06-03 13:00:00,3562,296.59,1018,2,0.0,44,56,0,1,0,0,0,0,0,0,0,0,1,0,8.178358165605836,1,13,0,1
4807,2018-06-04 13:00:00,1327,289.43,1016,3,0.0,77,90,0,1,0,0,0,0,0,0,0,0,0,0,7.191429330036379,0,13,0,1
4808,2018-06-05 13:00:00,1382,288.15,1017,4,0.0,67,90,0,1,0,0,0,0,0,0,0,0,0,0,7.232010331664759,0,13,0,1
4809,2018-06-06 13:00:00,1728,292.75,1015,3,0.0,49,24,0,1,0,0,0,0,0,0,0,0,0,0,7.455298485683291,0,13,0,1
4810,2018-06-07 13:00:00,1596,291.5,1016,5,0.9,60,75,0,0,0,0,0,0,1,0,0,0,0,0,7.3758821482150125,0,13,0,1
4811,2018-06-08 13:00:00,1800,292.32,1017,3,0.0,60,40,0,1,0,0,0,0,0,0,0,0,0,0,7.496097345175956,0,13,0,1
4812,2018-06-09 13:00:00,3236,292.14,1016,3,0.0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,8.082402253926244,1,13,0,1
4813,2018-06-10 13:00:00,3513,292.96,1015,4,0.0,60,12,0,1,0,0,0,0,0,0,0,0,1,0,8.164510268747042,1,13,0,1
4814,2018-06-11 13:00:00,1672,295.24,1013,5,0.0,46,8,1,0,0,0,0,0,0,0,0,0,0,0,7.422373700986824,0,13,0,1
4815,2018-06-12 13:00:00,1510,288.94,1018,3,0.9,77,90,0,0,0,0,0,0,1,0,0,0,0,0,7.32052696227274,0,13,0,1
4816,2018-07-01 13:00:00,3346,301.75,1013,7,0.0,34,8,1,0,0,0,0,0,0,0,0,0,1,0,8.115819701211327,1,13,0,1
4817,2018-07-02 13:00:00,1737,300.52,1016,8,0.0,30,12,0,1,0,0,0,0,0,0,0,0,0,0,7.460490305825338,0,13,0,1
4818,2018-07-03 13:00:00,1864,298.26,1018,9,0.0,36,20,0,1,0,0,0,0,0,0,0,0,0,0,7.5310163320779155,0,13,0,1
4819,2018-07-04 13:00:00,1912,297.05,1015,2,0.0,46,75,0,1,0,0,0,0,0,0,0,0,0,0,7.556427969440253,0,13,0,1
4820,2018-07-05 13:00:00,1770,300.04,1015,3,0.9,37,8,0,0,0,0,0,0,1,0,0,0,0,0,7.479299637782834,0,13,0,1
4821,2018-07-06 13:00:00,2119,300.69,1020,3,0.0,42,20,0,1,0,0,0,0,0,0,0,0,0,0,7.659171367666058,0,13,0,1
4822,2018-07-07 13:00:00,3050,301.84,1023,4,0.0,37,0,1,0,0,0,0,0,0,0,0,0,1,0,8.02322468471667,1,13,0,1
4823,2018-07-08 13:00:00,3053,300.87,1025,3,0.0,39,0,1,0,0,0,0,0,0,0,0,0,1,0,8.024207485778577,1,13,0,1
4824,2018-07-09 13:00:00,1669,300.51,1024,2,0.0,37,76,0,1,0,0,0,0,0,0,0,0,0,0,7.4205789054108005,0,13,0,1
4825,2018-07-10 13:00:00,1864,292.7,1023,4,0.0,55,75,0,1,0,0,0,0,0,0,0,0,0,0,7.5310163320779155,0,13,0,1
4826,2018-07-11 13:00:00,1842,293.7,1022,3,0.0,64,90,0,1,0,0,0,0,0,0,0,0,0,0,7.519149957669823,0,13,0,1
4827,2018-07-12 13:00:00,1875,294.87,1022,2,0.0,53,8,1,0,0,0,0,0,0,0,0,0,0,0,7.53689712956617,0,13,0,1
4828,2018-08-01 13:00:00,1858,296.14,1021,4,0.0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,7.527793987721444,0,13,0,1
4829,2018-08-02 13:00:00,1950,299.68,1023,3,0.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,7.576097340623111,0,13,0,1
4830,2018-08-03 13:00:00,1959,302.6,1021,3,0.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,7.580699752224563,0,13,0,1
4831,2018-08-04 13:00:00,3013,299.14,1023,3,0.0,47,20,0,1,0,0,0,0,0,0,0,0,1,0,8.01102337918644,1,13,0,1
4832,2018-08-05 13:00:00,3319,299.54,1023,3,0.0,41,0,1,0,0,0,0,0,0,0,0,0,1,0,8.107720061910534,1,13,0,1
4833,2018-08-06 13:00:00,1748,301.77,1014,2,0.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,7.466799475018602,0,13,0,1
4834,2018-08-07 13:00:00,1843,303.527,1006,3,0.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,7.519692404116539,0,13,0,1
4835,2018-08-08 13:00:00,1777,294.69,1012,7,0.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,7.48324441607385,0,13,0,1
4836,2018-08-09 13:00:00,359,288.15,1012,3,0.9,87,100,0,0,0,0,0,0,1,0,0,0,0,0,5.886104031450156,0,13,0,1
4837,2018-08-10 13:00:00,1010,289.35,1015,8,0.9,82,100,0,0,0,0,0,0,1,0,0,1,0,0,6.918695219020472,0,13,0,1
4838,2018-08-11 13:00:00,3006,293.59,1022,5,0.0,40,8,1,0,0,0,0,0,0,0,0,0,1,0,8.008698182988528,1,13,0,1
4839,2018-08-12 13:00:00,1536,292.87,1010,6,0.9,60,40,0,0,0,0,0,0,1,0,0,0,1,0,7.337587743538596,1,13,0,1
4840,2018-09-01 13:00:00,2919,295.45,1025,3,0.0,43,0,1,0,0,0,0,0,0,0,0,0,1,0,7.979338895262328,1,13,0,1
4841,2018-09-02 13:00:00,3276,295.25,1024,3,0.0,37,0,1,0,0,0,0,0,0,0,0,0,1,0,8.094683648698815,1,13,0,1
4842,2018-09-03 13:00:00,1624,294.94,1020,2,0.0,43,56,0,1,0,0,0,0,0,0,0,0,0,0,7.393263094763838,0,13,0,1
4843,2018-09-04 13:00:00,1453,291.34,1020,3,0.0,63,40,0,1,0,0,0,0,0,0,0,0,0,0,7.282073658093465,0,13,0,1
4844,2018-09-05 13:00:00,1456,292.25,1020,3,0.9,68,90,0,0,0,0,0,0,1,0,0,0,0,0,7.284134806195205,0,13,0,1
4845,2018-09-06 13:00:00,1648,293.05,1016,2,0.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,7.407924322559599,0,13,0,1
4846,2018-09-07 13:00:00,1717,289.7,1016,7,0.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,7.4489161025442,0,13,0,1
4847,2018-09-08 13:00:00,2333,291.24,1018,5,0.0,59,40,0,1,0,0,0,0,0,0,0,0,1,0,7.755338812846501,1,13,0,1
4848,2018-09-09 13:00:00,2552,293.96,1017,7,0.0,60,75,0,1,0,0,0,0,0,0,0,0,1,0,7.845024417241484,1,13,0,1
4849,2018-09-10 13:00:00,1545,292.77,1021,6,0.0,46,44,0,1,0,0,0,0,0,0,0,0,0,0,7.343426229147367,0,13,0,1
4850,2018-09-11 13:00:00,1581,293.55,1019,6,0.0,73,90,0,1,0,0,0,0,0,0,0,0,0,0,7.366445148327599,0,13,0,1
4851,2018-09-12 13:00:00,1231,287.06,1024,3,0.3,76,40,0,0,0,0,0,0,1,0,0,0,0,0,7.116394144093465,0,13,0,1
4852,2018-10-01 13:00:00,1368,286.05,1027,5,0.0,43,40,0,1,0,0,0,0,0,0,0,0,0,0,7.221835825288449,0,13,0,1
4853,2018-10-02 13:00:00,1432,291.95,1020,7,0.0,63,90,0,1,0,0,0,0,0,0,0,0,0,0,7.267525427828172,0,13,0,1
4854,2018-10-03 13:00:00,1609,289.6,1028,3,0.0,63,90,0,1,0,0,0,0,0,0,0,0,0,0,7.383989457978509,0,13,0,1
4855,2018-10-04 13:00:00,1469,289.15,1024,4,0.0,82,90,0,0,0,0,0,1,0,0,0,0,0,0,7.293017679772782,0,13,0,1
4856,2018-10-05 13:00:00,1961,292.15,1015,1,0.0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,7.581719640125308,0,13,0,1
4857,2018-10-06 13:00:00,374,282.24,1010,5,0.9,87,100,0,0,0,0,0,0,1,0,0,0,1,0,5.926926025970411,1,13,0,1
4858,2018-10-07 13:00:00,2561,285.78,1023,1,0.0,58,0,1,0,0,0,0,0,0,0,0,0,1,0,7.848543482456679,1,13,0,1
4859,2018-10-08 13:00:00,1351,288.24,1021,5,0.0,63,90,0,1,0,0,0,0,0,0,0,0,0,0,7.20934025660291,0,13,0,1
4860,2018-10-09 13:00:00,1611,292.15,1018,4,0.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,7.385230923066573,0,13,0,1
4861,2018-10-10 13:00:00,1720,294.55,1012,6,0.0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,7.450660796211539,0,13,0,1
4862,2018-10-11 13:00:00,1614,292.95,1003,5,0.0,60,24,0,1,0,0,0,0,0,0,0,0,0,0,7.387090235656757,0,13,0,1
4863,2018-10-12 13:00:00,1622,292.54,1010,10,0.0,56,24,0,1,0,0,0,0,0,0,0,0,0,0,7.392031567514591,0,13,0,1
4864,2018-11-01 13:00:00,836,283.5,1004,2,0.9,93,92,0,0,1,0,0,0,1,0,0,0,0,0,6.729824070489475,0,13,0,1
4865,2018-11-02 13:00:00,1616,282.69,1025,4,0.0,57,12,0,1,0,0,0,0,0,0,0,0,0,0,7.388327859577107,0,13,0,1
4866,2018-11-03 13:00:00,2172,286.06,1023,5,0.0,58,75,0,1,0,0,0,0,0,0,0,0,1,0,7.6838639802564295,1,13,0,1
4867,2018-11-04 13:00:00,2223,285.33,1010,2,0.0,66,76,0,1,0,0,0,0,0,0,0,0,1,0,7.707062655370473,1,13,0,1
4868,2018-11-05 13:00:00,1257,287.06,1004,4,0.1604922016167174,87,68,0,0,0,0,1,0,0,0,0,0,0,0,7.1372784372603855,0,13,0,1
4869,2018-11-06 13:00:00,1188,287.24,1000,4,0.3,82,48,0,0,0,0,0,0,1,0,0,0,0,0,7.080867896690782,0,13,0,1
4870,2018-11-07 13:00:00,1097,286.06,994,7,0.3,93,75,0,0,0,0,0,0,1,0,0,0,0,0,7.001245622069476,0,13,0,1
4871,2018-11-08 13:00:00,1367,286.33,1016,5,0.0,62,20,0,1,0,0,0,0,0,0,0,0,0,0,7.221105098182496,0,13,0,1
4872,2018-11-09 13:00:00,1131,285.05,1004,6,0.9,82,90,0,0,0,0,0,0,1,0,0,0,0,0,7.0317412587631285,0,13,0,1
4873,2018-11-10 13:00:00,2174,286.05,995,3,0.9,76,75,0,0,0,0,0,0,1,0,0,0,1,0,7.684783943522785,1,13,0,1
4874,2018-11-11 13:00:00,2006,285.75,999,7,0.9,66,20,0,0,0,0,0,0,1,0,0,0,1,0,7.604396348796338,1,13,0,1
4875,2018-11-12 13:00:00,528,286.61,1009,4,0.9,76,68,0,0,0,0,0,0,1,0,0,0,0,0,6.270988431858299,0,13,0,1
4876,2018-12-01 13:00:00,1203,284.42,1000,5,0.9,87,75,0,0,1,0,0,1,1,0,0,0,1,0,7.093404625868766,1,13,0,1
4877,2018-12-02 13:00:00,1618,287.24,998,7,0.9,82,40,0,0,1,0,0,0,1,0,0,0,1,0,7.389563953677635,1,13,0,1
4878,2018-12-03 13:00:00,614,285.79,996,6,3.0,76,92,0,0,0,0,0,0,1,0,0,0,0,0,6.421622267806518,0,13,0,1
4879,2018-12-04 13:00:00,1154,280.15,1023,1,0.0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,7.051855622955894,0,13,0,1
4880,2018-12-05 13:00:00,1022,285.33,1013,3,0.3,87,90,0,0,0,0,0,0,1,0,0,0,0,0,6.930494765951626,0,13,0,1
4881,2018-12-06 13:00:00,577,285.55,1014,5,0.3,87,75,0,0,0,0,0,0,1,0,0,0,0,0,6.359573868672378,0,13,0,1
4882,2018-12-07 13:00:00,928,282.15,1000,6,0.3,87,40,0,0,0,0,0,0,1,0,0,0,0,0,6.834108738813838,0,13,0,1
4883,2018-12-08 13:00:00,1469,283.85,1003,7,0.0,76,90,0,1,0,0,0,0,0,0,0,0,1,0,7.293017679772782,1,13,0,1
4884,2018-12-09 13:00:00,1490,283.05,1010,7,0.0,62,75,0,1,0,0,0,0,0,0,0,0,1,0,7.307202314764738,1,13,0,1
4885,2018-12-10 13:00:00,1068,281.95,1027,4,0.0,76,75,0,1,0,0,0,0,0,0,0,0,0,0,6.974478911025045,0,13,0,1
4886,2018-12-11 13:00:00,1133,281.33,1025,3,0.0,76,8,1,0,0,0,0,0,0,0,0,0,0,0,7.033506484287697,0,13,0,1
4887,2018-12-12 13:00:00,1136,279.79,1023,4,0.0,83,75,0,1,0,0,0,0,0,0,0,0,0,0,7.036148493750536,0,13,0,1
4888,2018-01-13 13:00:00,1649,279.97,1020,6,0.0,75,90,0,1,0,0,0,0,0,0,0,0,1,0,7.408530566894626,1,13,0,1
4889,2018-02-13 13:00:00,590,277.06,999,7,0.9,86,90,0,0,1,0,0,0,1,0,0,0,0,0,6.3818160174060985,0,13,0,1
4890,2018-03-13 13:00:00,991,282.45,1009,4,0.0,61,40,0,1,0,0,0,0,0,0,0,0,0,0,6.899723107284872,0,13,0,1
4891,2018-04-13 13:00:00,1153,282.95,1007,2,0.0,93,90,0,1,0,0,0,0,0,0,0,0,0,0,7.050989447068045,0,13,0,1
4892,2018-05-13 13:00:00,2392,288.04,1015,2,0.0,48,75,0,1,0,0,0,0,0,0,0,0,1,0,7.780303087908373,1,13,0,1
4893,2018-06-13 13:00:00,1644,293.24,1018,4,0.0,43,32,0,1,0,0,0,0,0,0,0,0,0,0,7.405495663199472,0,13,0,1
4894,2018-07-13 13:00:00,2054,297.25,1022,3,0.9,44,20,0,0,0,0,0,0,1,0,0,0,0,0,7.628031126930335,0,13,0,1
4895,2018-08-13 13:00:00,1379,294.65,1007,5,0.9,68,40,0,0,0,0,0,0,1,0,0,0,0,0,7.22983877815125,0,13,0,1
4896,2018-09-13 13:00:00,1677,291.05,1023,2,0.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,7.425357887027151,0,13,0,1
4897,2018-10-13 13:00:00,3231,295.04,1009,6,0.0,57,12,0,1,0,0,0,0,0,0,0,0,1,0,8.080856419640986,1,13,0,1
4898,2018-11-13 13:00:00,1256,285.96,1022,6,0.0,62,40,0,1,0,0,0,0,0,0,0,0,0,0,7.136483208590247,0,13,0,1
4899,2018-12-13 13:00:00,1128,278.05,1017,7,0.0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,7.029087564149662,0,13,0,1
4900,2018-01-14 13:00:00,1538,278.87,1018,1,0.0,65,90,0,1,0,0,0,0,0,0,0,0,1,0,7.338888133838879,1,13,0,1
4901,2018-02-14 13:00:00,762,278.54,1005,6,0.3,85,80,0,0,1,0,0,0,1,0,0,0,0,0,6.637258031284457,0,13,0,1
4902,2018-03-14 13:00:00,1258,284.69,1003,8,0.0,43,20,0,1,0,0,0,0,0,0,0,0,0,0,7.138073034044347,0,13,0,1
4903,2018-04-14 13:00:00,3130,288.88,1017,2,0.0,62,75,0,1,0,0,0,0,0,0,0,0,1,0,8.049107721326406,1,13,0,1
4904,2018-05-14 13:00:00,1760,291.24,1020,6,0.0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,7.473637108496206,0,13,0,1
4905,2018-06-14 13:00:00,1503,293.6,1010,7,0.0,53,40,0,1,0,0,0,0,0,0,0,0,0,0,7.315883504509785,0,13,0,1
4906,2018-07-14 13:00:00,2933,298.22,1020,2,0.0,39,8,1,0,0,0,0,0,0,0,0,0,1,0,7.984121958702927,1,13,0,1
4907,2018-08-14 13:00:00,1779,295.15,1016,5,0.0,53,75,0,1,0,0,0,0,0,0,0,0,0,0,7.484368643286131,0,13,0,1
4908,2018-09-14 13:00:00,1695,290.32,1020,7,0.0,52,20,0,1,0,0,0,0,0,0,0,0,0,0,7.4360278163518485,0,13,0,1
4909,2018-10-14 13:00:00,819,285.54,1005,4,0.9,93,90,0,0,1,0,0,0,1,0,0,0,1,0,6.709304340258299,1,13,0,1
4910,2018-11-14 13:00:00,1375,286.65,1022,5,0.0,67,8,1,0,0,0,0,0,0,0,0,0,0,0,7.226936018493289,0,13,0,1
4911,2018-12-14 13:00:00,1082,276.35,1023,2,0.3,69,90,0,0,0,0,1,0,1,0,0,0,0,0,6.9874902470009905,0,13,0,1
4912,2018-01-15 13:00:00,660,283.7,992,5,0.9,87,40,0,0,1,0,0,1,1,0,0,0,0,0,6.493753839851687,0,13,0,1
4913,2018-02-15 13:00:00,1030,281.45,1011,7,0.3,70,0,0,0,0,0,0,0,1,0,0,0,0,0,6.93828448401696,0,13,0,1
4914,2018-03-15 13:00:00,958,283.42,989,4,0.3,81,75,0,0,0,0,0,0,1,0,0,0,0,0,6.8658910748834385,0,13,0,1
4915,2018-04-15 13:00:00,2083,286.84,1008,4,0.0,71,40,0,1,0,0,0,0,0,0,0,0,1,0,7.642044402873258,1,13,0,1
4916,2018-05-15 13:00:00,1763,293.6,1019,5,0.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,7.475339236566737,0,13,0,1
4917,2018-06-15 13:00:00,1857,294.24,1016,3,0.0,37,24,0,1,0,0,0,0,0,0,0,0,0,0,7.527255919373784,0,13,0,1
4918,2018-07-15 13:00:00,3236,300.64,1015,1,0.0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,8.082402253926244,1,13,0,1
4919,2018-08-15 13:00:00,1799,294.78,1018,5,0.0,60,90,0,1,0,0,0,0,0,0,0,0,0,0,7.495541943884256,0,13,0,1
4920,2018-09-15 13:00:00,2833,292.33,1024,4,0.0,52,40,0,1,0,0,0,0,0,0,0,0,1,0,7.949444420250626,1,13,0,1
4921,2018-10-15 13:00:00,873,286.04,1011,2,0.13474045740816748,100,90,0,0,1,1,0,1,0,0,0,0,0,0,6.773080375655535,0,13,0,1
4922,2018-11-15 13:00:00,1245,286.35,1021,3,0.15792470967626654,87,90,0,0,0,0,1,1,0,0,0,0,0,0,7.1276936993473985,0,13,0,1
4923,2018-12-15 13:00:00,469,275.6,1012,8,0.3,75,75,0,0,1,0,1,0,1,0,0,0,1,0,6.152732694704104,1,13,0,1
4924,2018-01-16 13:00:00,959,279.95,996,11,0.0,56,40,0,1,0,0,0,0,0,0,0,0,0,0,6.866933284461882,0,13,0,1
4925,2018-02-16 13:00:00,1417,281.15,1026,3,0.0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,7.257002707092073,0,13,0,1
4926,2018-03-16 13:00:00,1393,284.69,1000,4,0.9,47,20,0,0,0,0,0,0,1,0,0,0,0,0,7.2399325913204695,0,13,0,1
4927,2018-04-16 13:00:00,1162,286.34,1015,5,0.0,47,40,0,1,0,0,0,0,0,0,0,0,0,0,7.0587581525186645,0,13,0,1
4928,2018-05-16 13:00:00,1296,286.95,1025,4,0.0,71,90,0,1,0,0,0,0,0,0,0,0,0,0,7.167809184316444,0,13,0,1
4929,2018-06-16 13:00:00,2788,291.32,1013,6,0.0,49,75,0,1,0,0,0,0,0,0,0,0,1,0,7.933438387627489,1,13,0,1
4930,2018-07-16 13:00:00,1652,300.69,1012,3,0.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,7.410347097821024,0,13,0,1
4931,2018-08-16 13:00:00,300,288.6,1014,5,0.9,82,92,0,0,1,0,0,0,1,0,0,0,0,0,5.707110264748875,0,13,0,1
4932,2018-09-16 13:00:00,2652,294.33,1018,5,0.0,49,68,0,1,0,0,0,0,0,0,0,0,1,0,7.88344635413774,1,13,0,1
4933,2018-10-16 13:00:00,1585,292.44,1015,4,0.0,64,20,0,1,0,0,0,0,0,0,0,0,0,0,7.368970402194793,0,13,0,1
4934,2018-11-16 13:00:00,1333,283.05,1026,3,0.33528745905245644,100,90,0,0,1,1,1,1,0,0,0,0,0,0,7.195937226475569,0,13,0,1
4935,2018-12-16 13:00:00,1341,280.85,1006,1,0.9,87,75,0,0,0,0,0,0,1,0,0,0,1,0,7.201916317531627,1,13,0,1
4936,2018-01-17 13:00:00,1041,280.05,1007,11,0.0,52,20,0,1,0,0,0,0,0,0,0,0,0,0,6.948897222313312,0,13,0,1
4937,2018-02-17 13:00:00,2474,281.87,1022,1,0.0,53,20,0,1,0,0,0,0,0,0,0,0,1,0,7.813995675002791,1,13,0,1
4938,2018-03-17 13:00:00,708,272.85,1007,7,0.0,80,75,0,1,0,0,0,0,0,0,0,0,1,0,6.5638555265321274,1,13,0,1
4939,2018-04-17 13:00:00,1263,290.85,1020,8,0.0,45,40,0,1,0,0,0,0,0,0,0,0,0,0,7.142036574706803,0,13,0,1
4940,2018-05-17 13:00:00,1529,287.69,1027,4,0.0,44,20,0,1,0,0,0,0,0,0,0,0,0,0,7.333023014386481,0,13,0,1
