"system","ucl_id","operator_intid","operator_altid","operator_name","notes","lat","lon","initial_bikes","initial_size","curr_bikes","curr_size","created_dt","updated_dt","updated_dt_nonzerobikes","pedelec","operator_installflag","operator_lockflag","operator_tempflag"
"london","5","5","5","Sedding Street, Sloane Square",,"51.493130","-0.156876","2","27","18","27","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","565","565","565","Selby Street, Whitechapel",,"51.521905","-0.063386","12","17","14","17","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","300","300","300","Serpentine Car Park, Hyde Park",,"51.505014","-0.173060","1","18","17","18","2018-06-18 12:28:03","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","300","300","300","Serpentine Car Park, Hyde Park",,"51.505014","-0.172730","9","16","1","18","2010-08-06 01:00:00","2018-06-18 12:26:03","2018-06-18 12:26:03","0","1","0","0"
"london","166","166","166","Seville Street, Knightsbridge",,"51.501855","-0.159237","17","27","6","27","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","605","605","605","Seymour Place, Marylebone",,"51.520331","-0.163667","16","29","21","29","2015-01-12 21:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","449","449","449","Shadwell Station, Shadwell",,"51.511088","-0.057159","9","35","21","35","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","632","632","632","Sheepcote Lane, Battersea",,"51.470539","-0.163042","6","28","14","28","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","667","667","667","Shepherd's Bush Road North, Shepherd's Bush",,"51.501595","-0.222293","12","34","0","34","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 16:02:03","0","1","0","0"
"london","698","698","698","Shoreditch Court, Haggerston",,"51.539084","-0.070329","8","35","18","35","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","39","39","39","Shoreditch High Street, Shoreditch",,"51.526378","-0.078131","14","26","26","41","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","253","253","253","Shoreditch Park, Hoxton",,"51.534043","-0.086380","5","30","7","30","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","396","396","396","Shouldham Street, Marylebone",,"51.518090","-0.163609","1","16","2","16","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","830","830","830","Sidney Road, Lambeth",,"51.469202","-0.119023","0","0","0","0","2018-01-16 14:40:02","2018-01-16 16:42:02",NULL,"0","0","0","0"
"london","830","830","830","Sidney Road, Stockwell",,"51.469202","-0.119023","1","27","7","27","2018-02-07 12:48:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","500","500","500","Sidney Street, Stepney",,"51.519806","-0.055731","15","43","20","41","2012-03-12 11:20:17","2016-04-15 11:54:02","2016-04-15 11:54:02","0","1","0","0"
"london","640","640","640","Silverthorne Road, Battersea",,"51.472866","-0.148059","8","28","16","28","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","653","653","653","Simpson Street, Battersea",,"51.470847","-0.170704","16","25","12","25","2014-02-19 18:15:01","2015-05-21 15:10:02","2015-05-21 15:10:02","0","1","0","0"
"london","653","653","653","Simpson Street, Clapham Junction",,"51.470847","-0.170704","12","25","9","25","2015-05-21 15:12:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","740","740","740","Sirdar Road, Avondale",,"51.510929","-0.214595","14","26","17","26","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","163","163","163","Sloane Avenue, Knightsbridge",,"51.493185","-0.167895","11","30","9","27","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","281","281","281","Smith Square, Westminster",,"51.495806","-0.127575","11","18","1","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","665","665","665","Smugglers Way, Wandsworth",,"51.461084","-0.191723","5","28","3","28","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","393","393","393","Snow Hill, Farringdon",,"51.517334","-0.103604","6","15","6","15","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","706","706","706","Snowsfields, London Bridge",,"51.502154","-0.083633","19","30","30","31","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","109","109","109","Soho Square , Soho",,"51.515631","-0.132329","29","37","35","57","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","564","564","564","Somerset House, Strand",,"51.509943","-0.117619","41","41","30","41","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","800","800","800","Sopwith Way, Battersea Park",,"51.481122","-0.149035","11","30","17","30","2016-04-01 11:50:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","800","800","800","Sopwith Way, Wandsworth",,"51.481122","-0.149035","0","30","11","30","2016-03-17 13:42:02","2016-04-01 11:48:01","2016-04-01 11:48:01","0","1","0","0"
"london","289","289","289","South Audley Street, Mayfair",,"51.509230","-0.151296","10","15","9","15","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","356","356","356","South Kensington Station, South Kensington",,"51.494412","-0.173881","5","14","14","15","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","600","600","600","South Lambeth Road, Vauxhall",,"51.481747","-0.124642","10","21","3","21","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","430","430","430","South Parade, Chelsea",,"51.489020","-0.175240","12","18","13","18","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","636","636","636","South Park, Sands End",,"51.467064","-0.193502","0","28","7","28","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","494","494","494","South Quay East, Canary Wharf",,"51.501960","-0.016251","17","36","35","36","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","502","502","502","South Quay West, Canary Wharf",,"51.502635","-0.022702","25","60","0","0","2012-03-12 11:20:17","2015-08-23 19:46:02","2015-08-23 19:46:02","0","1","0","0"
"london","186","186","186","South Wharf Road, Paddington",,"51.517336","-0.175811","4","15","15","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","162","162","162","Southampton Place, Holborn",,"51.517607","-0.121328","4","20","9","20","2010-10-08 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","388","388","388","Southampton Street, Strand",,"51.510702","-0.121724","12","14","11","14","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","467","467","467","Southern Grove, Bow",,"51.523538","-0.030556","10","17","5","17","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","598","598","598","Southerton Road, Hammersmith",,"51.494499","-0.228188","11","38","8","38","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","420","420","420","Southwark Station 1, Southwark",,"51.504043","-0.105312","23","37","24","29","2011-08-16 12:12:53","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","421","421","421","Southwark Station 2, Southwark",,"51.504044","-0.104778","16","45","6","45","2011-08-16 12:12:53","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","803","803","803","Southwark Street, Bankside",,"51.505410","-0.098341","0","23","11","23","2016-05-31 16:50:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","265","265","265","Southwick Street, Paddington",,"51.515953","-0.169249","4","17","16","17","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","689","689","689","Spanish Road, Clapham Junction",,"51.459225","-0.180885","15","30","2","30","2015-05-21 15:30:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","689","689","689","Spanish Road, Wandsworth",,"51.459225","-0.180885","14","30","15","30","2014-02-19 18:15:01","2015-05-21 15:28:02","2015-05-21 15:28:02","0","1","0","0"
"london","322","0","0","Speakers' Corner 1, Hyde Park","Added from csv snapshot file s5_20110201","51.512220","-0.160785","20","25","15","25","2010-08-06 01:00:00","2011-02-01 00:00:00","2011-02-01 00:00:00","0","1","0","0"
"london","407","407","407","Speakers' Corner 1, Hyde Park",,"51.512220","-0.160785","0","20","14","20","2011-06-29 15:40:02","2015-05-05 14:20:01","2015-05-05 14:20:01","0","1","0","0"
"london","407","407","407","Speakers' Corner 1, Hyde Park",,"51.512303","-0.159988","14","20","10","20","2015-05-05 14:22:01","2016-08-09 13:18:02","2016-08-09 13:18:02","0","1","0","0"
"london","406","406","406","Speakers' Corner 2, Hyde Park",,"51.512220","-0.160785","16","25","3","25","2015-05-05 14:22:01","2016-08-09 13:18:02","2016-08-09 13:18:02","0","1","0","0"
"london","323","0","0","Speakers' Corner 2, Hyde Park","Added from csv snapshot file s5_20110201","51.512303","-0.159988","9","20","11","20","2010-08-06 01:00:00","2011-02-01 00:00:00","2011-02-01 00:00:00","0","1","0","0"
"london","406","406","406","Speakers' Corner 2, Hyde Park",,"51.512303","-0.159988","0","25","15","25","2011-06-29 15:40:02","2015-05-05 14:20:01","2015-05-05 14:20:01","0","1","0","0"
"london","637","637","637","Spencer Park, Wandsworth Common",,"51.457870","-0.174692","23","25","3","25","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","477","477","477","Spindrift Avenue, Millwall",,"51.491090","-0.018716","16","36","21","36","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","831","831","831","St John's Crescent, Brixton",,"51.466232","-0.113180","0","25","4","25","2018-02-07 13:16:03","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","504","504","504","St John's Park, Cubitt Town",,"51.496454","-0.009506","13","30","12","30","2012-03-12 11:20:17","2015-05-21 15:00:01","2015-05-21 15:00:01","0","1","0","0"
"london","452","452","452","St Katharines Way, Tower",,"51.505697","-0.070542","2","24","15","24","2012-03-12 11:20:17","2015-05-21 15:02:01","2015-05-21 15:02:01","0","1","0","0"
"london","604","604","604","St Martin's Close, Camden Town",,"51.538792","-0.138535","4","18","8","18","2014-02-19 18:15:01","2015-05-21 14:50:02","2015-05-21 14:50:02","0","1","0","0"
"london","604","604","604","St Martins Close, Camden Town",,"51.538792","-0.138535","8","18","1","18","2015-05-21 14:52:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","290","0","0","St Mary's Hospital, Paddington",,"51.518268","-0.171103","0","20","0","20","2020-01-22 11:10:03","2020-02-14 17:38:02","2020-02-14 17:34:02","0","1","0","0"
"london","290","0","0","St Mary's Hospital, Westminster",,"51.518268","-0.171103","0","0","0","20","2019-12-11 09:04:05","2020-01-22 11:08:03","2020-01-22 09:34:02","0","1","0","0"
"london","703","703","703","St. Bride Street, Holborn",,"51.515060","-0.105344","8","24","0","25","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:28:03","0","1","0","0"
"london","4","4","4","St. Chad's Street, King's Cross",,"51.530059","-0.120974","13","23","22","23","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","35","0","0","St. George Street, Mayfair","Added from csv snapshot file s9_201008","51.511960","-0.142783","15","18","15","18","2010-08-06 01:00:00","2010-08-06 01:00:00","2010-08-06 01:00:00","0","1","0","0"
"london","349","349","349","St. George Street, Mayfair",,"51.511960","-0.142783","16","18","9","18","2010-10-08 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","294","294","294","St. George's Square, Pimlico",,"51.488226","-0.135636","8","16","7","16","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","228","228","228","St. James's Square, St. James's",,"51.507425","-0.134621","35","40","16","40","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","123","123","123","St. John Street, Finsbury",,"51.528360","-0.104725","6","18","10","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","504","504","504","St. John's Park, Cubitt Town",,"51.496454","-0.009506","12","30","6","30","2015-05-21 15:02:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","764","764","764","St. John's Road, Clapham Junction",,"51.462393","-0.168292","17","33","17","33","2015-01-12 21:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","247","247","247","St. John's Wood Church, Regent's Park",,"51.530052","-0.168314","7","50","29","50","2010-10-08 01:00:00","2015-05-21 14:46:02","2015-05-21 14:46:02","0","1","0","0"
"london","247","0","0","St. John's Wood Church, Regent's Park","Added from csv snapshot file s9_201008","51.535893","-0.160854","6","50","6","50","2010-08-06 01:00:00","2010-08-06 01:00:00","2010-08-06 01:00:00","0","1","0","0"
"london","247","0","0","St. John's Wood Church, The Regent's Park",,"51.529678","-0.167914","0","50","5","50","2019-07-08 09:56:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","247","247","247","St. John's Wood Church, The Regent's Park",,"51.530052","-0.168314","29","50","0","50","2015-05-21 14:48:02","2019-07-08 09:54:02","2019-07-08 08:52:02","0","1","0","0"
"london","286","286","286","St. John's Wood Road, St. John's Wood",,"51.527295","-0.174654","26","35","7","35","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","452","452","452","St. Katharine's Way, Tower",,"51.505697","-0.070542","15","24","19","24","2015-05-21 15:04:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","218","218","218","St. Luke's Church, Chelsea",,"51.489717","-0.170194","11","20","6","20","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","650","650","650","St. Mark's Road, North Kensington",,"51.516871","-0.213872","10","23","13","23","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","325","325","325","St. Martin's Street, West End",,"51.509087","-0.129698","5","18","18","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","464","464","464","St. Mary &amp; St. Michael Church, Stepney",,"51.514170","-0.052099","15","25","18","25","2015-05-21 15:00:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","464","464","464","St. Mary and St. Michael Church, Stepney",,"51.514170","-0.052099","23","25","15","25","2012-03-12 11:20:17","2015-05-21 14:58:02","2015-05-21 14:58:02","0","1","0","0"
"london","263","263","263","St. Mary Axe, Aldgate",,"51.514225","-0.080660","12","21","0","21","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:28:02","0","1","0","0"
"london","729","729","729","St. Peter's Terrace, Fulham",,"51.478939","-0.208485","5","24","6","24","2015-01-12 21:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","729","0","0","St. Peter’s Terrace, Fulham","Added from csv snapshot file s2_201402","51.478939","-0.208485","18","24","18","24","2014-02-19 18:15:01","2014-02-19 18:15:01","2014-02-19 18:15:01","0","1","0","0"
"london","716","716","716","Stainsby Road , Poplar",,"51.515428","-0.023565","6","24","9","24","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","197","197","197","Stamford Street, South Bank",,"51.505569","-0.111607","11","27","7","27","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","380","380","380","Stanhope Gate, Mayfair",,"51.506864","-0.150667","18","21","11","21","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","690","690","690","Stanley Grove, Battersea",,"51.470475","-0.152130","18","24","4","24","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","720","720","720","Star Road, West Kensington",,"51.487244","-0.205279","3","24","1","23","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","476","476","476","Stebondale Street, Cubitt Town",,"51.489096","-0.009205","8","29","18","29","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","723","723","723","Stephendale Road, Sands End",,"51.468220","-0.190346","10","48","7","48","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","478","478","478","Stepney Green Station, Stepney",,"51.521889","-0.046670","4","18","2","21","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","714","714","714","Stewart's Road, Nine Elms",,"51.473117","-0.137235","8","28","17","28","2014-02-19 18:15:01","2015-05-21 15:26:02","2015-05-21 15:26:02","0","1","0","0"
"london","714","714","714","Stewart's Road, Wandsworth Road",,"51.473117","-0.137235","17","28","8","28","2015-05-21 15:28:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","808","808","808","Stockwell Roundabout, Stockwell",,"51.473486","-0.122556","0","33","0","0","2016-04-05 15:22:01","2020-02-04 11:12:02","2020-02-04 10:36:02","0","1","0","0"
"london","112","112","112","Stonecutter Street, Holborn",,"51.515810","-0.105270","18","20","0","21","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:32:02","0","1","0","0"
"london","762","762","762","Storey's Gate, Westminster",,"51.500703","-0.129699","0","21","16","21","2015-02-01 19:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","174","0","0","Strand","Added from csv snapshot file s4_201108","51.512529","-0.115163","31","35","27","36","2011-06-29 15:40:02","2011-11-29 17:01:06","2011-08-16 12:12:53","0","1","0","0"
"london","174","174","174","Strand, Strand",,"51.512529","-0.115163","35","36","16","36","2013-07-09 11:26:09","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","409","409","409","Strata, Elephant &amp; Castle",,"51.493146","-0.099828","0","21","21","41","2015-05-21 15:06:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","409","409","409","Strata, Southwark",,"51.493146","-0.099828","0","20","0","21","2011-06-29 15:40:02","2015-05-21 15:04:01","2015-05-21 15:04:01","0","1","0","0"
"london","790","790","790","Stratford Station, Newham",,"-0.014691","-0.004795","1","28","0","28","2016-03-03 10:02:02","2016-03-03 11:58:02","2016-03-03 11:58:02","0","1","0","0"
"london","790","790","790","Stratford Station, Newham",,"51.541793","-0.004810","0","28","17","28","2016-03-03 18:06:02","2016-03-04 13:14:02","2016-03-04 13:14:02","0","1","0","0"
"london","790","790","790","Stratford Station, Stratford",,"51.541793","-0.004810","17","28","21","28","2016-03-04 13:16:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","609","609","609","Sugden Road, Battersea",,"51.465124","-0.157788","9","19","15","19","2014-02-19 18:15:01","2015-05-21 15:10:02","2015-05-21 15:10:02","0","1","0","0"
"london","609","609","609","Sugden Road, Clapham",,"51.465124","-0.157788","15","19","3","19","2015-05-21 15:12:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","172","172","172","Sumner Place, South Kensington",,"51.491212","-0.173716","6","19","17","19","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","41","41","41","Sun Street, Liverpool Street",,"51.520017","-0.083911","11","25","0","0","2010-08-06 01:00:00","2017-06-08 21:46:02","2017-06-08 21:10:01","0","1","0","0"
"london","620","620","620","Surrey Lane, Battersea",,"51.475180","-0.167161","6","28","4","28","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","511","511","511","Sutton Street, Shadwell",,"51.511066","-0.053558","9","33","18","33","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","295","295","295","Swan Street, The Borough",,"51.500296","-0.092763","7","27","23","27","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","148","148","148","Tachbrook Street, Victoria",,"51.492111","-0.138365","7","15","13","16","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","173","0","0","Tachbrook Street, Victoria","Added from csv snapshot file s5_20110201","51.492111","-0.138365","15","16","3","16","2010-08-06 01:00:00","2011-02-01 00:00:00","2011-02-01 00:00:00","0","1","0","0"
"london","773","773","773","Tallis Street, Temple",,"51.511891","-0.107349","3","24","10","24","2015-01-12 21:14:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","85","85","85","Tanner Street, Bermondsey",,"51.500647","-0.078600","4","19","17","40","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","810","810","810","Tate Modern, Bankside",,"51.506725","-0.098807","1","30","19","30","2016-06-03 09:44:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","89","89","89","Tavistock Place, Bloomsbury",,"51.526250","-0.123510","5","19","15","19","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","335","335","335","Tavistock Street, Covent Garden",,"51.511968","-0.120719","30","33","27","33","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","19","19","19","Taviton Street, Bloomsbury",,"51.525051","-0.131161","15","30","26","30","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","791","791","791","Test Desktop ",,"0.000000","0.000000","0","0","0","0","2016-01-12 12:50:02","2016-08-02 17:58:02","2016-08-02 17:58:02","0","0","0","0"
"london","669","669","669","Teversham Lane, Stockwell",,"51.476149","-0.123259","26","39","11","39","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","519","519","519","Teviot Street, Poplar",,"51.518811","-0.011662","15","33","19","33","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","492","492","492","The Green Bridge, Mile End",,"51.524677","-0.035620","31","63","1","63","2012-03-12 11:20:17","2020-01-12 18:10:03","2020-01-12 18:10:03","0","1","0","0"
"london","120","120","120","The Guildhall, Guildhall",,"51.515735","-0.093081","12","17","10","17","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","315","315","315","The Tennis Courts, Regent's Park",,"51.525367","-0.153464","12","16","8","16","2010-08-06 01:00:00","2015-05-21 14:38:01","2015-05-21 14:38:01","0","1","0","0"
"london","315","315","315","The Tennis Courts, The Regent's Park",,"51.525367","-0.153464","8","16","8","16","2015-05-21 14:40:07","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","755","755","755","The Vale, Chelsea",,"51.485122","-0.174972","9","24","5","24","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","755","755","755","The Vale, West Chelsea",,"51.485122","-0.174972","19","24","8","24","2015-05-21 15:40:07","2016-08-09 13:18:02","2016-08-09 13:18:02","0","1","0","0"
"london","68","68","68","Theobald's Road , Holborn",,"51.520597","-0.116688","20","26","16","26","2015-05-21 14:48:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","68","68","68","Theobalds Road , Holborn",,"51.520597","-0.116688","25","26","20","26","2010-08-06 01:00:00","2015-05-21 14:46:02","2015-05-21 14:46:02","0","1","0","0"
"london","725","725","725","Thessaly Road North, Nine Elms",,"51.477323","-0.138749","11","28","7","28","2014-02-19 18:15:01","2015-05-21 15:26:02","2015-05-21 15:26:02","0","1","0","0"
"london","725","725","725","Thessaly Road North, Wandsworth Road",,"51.477323","-0.138749","7","28","0","0","2015-05-21 15:28:02","2018-04-30 12:44:02","2018-04-30 09:52:03","0","1","0","0"
"london","651","651","651","Thorndike Close, West Chelsea",,"51.480898","-0.183854","12","25","1","25","2014-02-19 18:15:01","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","482","482","482","Thornfield House, Poplar",,"51.509843","-0.023770","15","26","0","26","2012-03-12 11:20:17","2018-08-14 10:46:03","2018-08-10 11:30:03","0","0","0","0"
"london","463","463","463","Thurtle Road, Haggerston",,"51.534776","-0.071881","6","22","5","22","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","787","787","787","Timber Lodge, Newham",,"51.546804","-0.014691","0","35","15","35","2016-01-20 22:00:01","2016-01-21 10:00:02","2016-01-21 10:00:02","0","1","0","0"
"london","787","787","787","Timber Lodge, Newham",,"51.546805","-0.014691","15","35","8","35","2016-01-21 10:02:02","2016-01-27 12:38:02","2016-01-27 12:38:02","0","1","0","0"
"london","787","787","787","Timber Lodge, Queen Elizabeth Olympic Park",,"51.546805","-0.014691","8","35","6","35","2016-01-27 12:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","278","278","278","Tooley Street, Bermondsey",,"51.503494","-0.079621","3","17","20","27","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","75","75","75","Torrens Street, Angel",,"51.532200","-0.105481","5","19","9","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","130","130","130","Tower Gardens , Tower",,"51.509506","-0.075459","19","24","12","24","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","158","158","158","Trebovir Road, Earl's Court",,"51.490854","-0.196170","3","18","7","18","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","248","248","248","Triangle Car Park, Hyde Park",,"51.506452","-0.170280","24","27","4","27","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","148","0","0","Turquoise Island, Notting Hill","Added from csv snapshot file s8_20101008","51.514312","-0.200838","8","21","4","21","2010-08-06 01:00:00","2010-10-08 01:00:00","2010-10-08 01:00:00","0","1","0","0"
"london","379","379","379","Turquoise Island, Notting Hill",,"51.514312","-0.200838","1","21","8","21","2011-06-29 15:40:02","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","531","531","531","Twig Folly Bridge, Mile End",,"51.530326","-0.042744","1","21","15","21","2012-03-12 11:20:17","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","314","314","314","Tyers Gate, Bermondsey",,"51.500889","-0.083159","21","36","14","36","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
"london","264","264","264","Tysoe Street, Clerkenwell",,"51.526443","-0.109257","19","20","15","20","2010-08-06 01:00:00","2020-02-14 17:38:02","2020-02-14 17:38:02","0","1","0","0"
