dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1538420400,2018-10-01 19:00:00 +0000 UTC,2643743,,,,285.24,284.15,287.15,1025,,,50,4,290,,,,,,,,,32,802,Clouds,scattered clouds,03n
1538424000,2018-10-01 20:00:00 +0000 UTC,2643743,,,,284.79,283.15,287.15,1025,,,47,3,250,,,,,,,,,12,801,Clouds,few clouds,02n
1538427600,2018-10-01 21:00:00 +0000 UTC,2643743,,,,284.15,283.15,286.15,1025,,,62,4,240,,,,,,,,,12,801,Clouds,few clouds,02n
1538431200,2018-10-01 22:00:00 +0000 UTC,2643743,,,,284.35,284.15,285.15,1025,,,66,7,270,,,,,,,,,12,801,Clouds,few clouds,02n
1538434800,2018-10-01 23:00:00 +0000 UTC,2643743,,,,283.89,283.15,285.15,1024,,,71,5,260,,,,,,,,,68,803,Clouds,broken clouds,04n
1538438400,2018-10-02 00:00:00 +0000 UTC,2643743,,,,283.69,282.15,286.15,1023,,,58,5,260,0.3,,,,,,,,68,500,Rain,light rain,10n
1538442000,2018-10-02 01:00:00 +0000 UTC,2643743,,,,283.51,282.15,285.15,1023,,,62,6,250,,,,,,,,,68,803,Clouds,broken clouds,04n
1538445600,2018-10-02 02:00:00 +0000 UTC,2643743,,,,283.25,282.15,284.15,1021,,,66,6,250,0.3,,,,,,,,75,500,Rain,light rain,10n
1538449200,2018-10-02 03:00:00 +0000 UTC,2643743,,,,283.37,282.15,284.15,1020,,,71,5,240,0.3,,,,,,,,90,500,Rain,light rain,10n
1538452800,2018-10-02 04:00:00 +0000 UTC,2643743,,,,283.77,283.15,284.15,1020,,,76,6,250,0.3,,,,,,,,90,500,Rain,light rain,10n
1538456400,2018-10-02 05:00:00 +0000 UTC,2643743,,,,283.89,283.15,285.15,1019,,,71,6,250,0.3,,,,,,,,75,500,Rain,light rain,10n
1538456400,2018-10-02 05:00:00 +0000 UTC,2643743,,,,283.89,283.15,285.15,1019,,,71,6,250,0.3,,,,,,,,75,311,Drizzle,rain and drizzle,09n
1538460000,2018-10-02 06:00:00 +0000 UTC,2643743,,,,284.48,283.15,285.15,1019,,,81,4,250,,,,,,,,,75,803,Clouds,broken clouds,04n
1538463600,2018-10-02 07:00:00 +0000 UTC,2643743,,,,285.34,284.15,286.15,1019,,,82,6,250,0.3,,,,,,,,75,500,Rain,light rain,10d
1538463600,2018-10-02 07:00:00 +0000 UTC,2643743,,,,285.34,284.15,286.15,1019,,,82,6,250,0.3,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1538467200,2018-10-02 08:00:00 +0000 UTC,2643743,,,,286.6,285.15,288.15,1019,,,82,5,250,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1538470800,2018-10-02 09:00:00 +0000 UTC,2643743,,,,288.14,287.15,289.15,1019,,,77,5,240,0.3,,,,,,,,75,500,Rain,light rain,10d
1538474400,2018-10-02 10:00:00 +0000 UTC,2643743,,,,289.15,288.15,290.15,1019,,,77,5,260,0.3,,,,,,,,75,500,Rain,light rain,10d
1538478000,2018-10-02 11:00:00 +0000 UTC,2643743,,,,290.68,289.15,292.15,1019,,,63,6,270,,,,,,,,,75,803,Clouds,broken clouds,04d
1538481600,2018-10-02 12:00:00 +0000 UTC,2643743,,,,291.45,290.15,292.15,1020,,,63,7,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1538485200,2018-10-02 13:00:00 +0000 UTC,2643743,,,,291.95,290.15,293.15,1020,,,63,7,280,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538488800,2018-10-02 14:00:00 +0000 UTC,2643743,,,,291.85,291.15,292.15,1020,,,63,8,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1538492400,2018-10-02 15:00:00 +0000 UTC,2643743,,,,292.23,291.15,293.15,1020,,,60,7,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1538496000,2018-10-02 16:00:00 +0000 UTC,2643743,,,,291.75,291.15,292.15,1021,,,63,5,290,,,,,,,,,20,801,Clouds,few clouds,02d
1538499600,2018-10-02 17:00:00 +0000 UTC,2643743,,,,291.24,290.15,292.15,1020,,,59,6,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1538503200,2018-10-02 18:00:00 +0000 UTC,2643743,,,,290.7,289.15,292.15,1021,,,63,6,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1538506800,2018-10-02 19:00:00 +0000 UTC,2643743,,,,289.85,289.15,291.15,1022,,,63,5,300,,,,,,,,,20,801,Clouds,few clouds,02n
1538510400,2018-10-02 20:00:00 +0000 UTC,2643743,,,,289.35,288.15,290.15,1022,,,77,5,280,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538514000,2018-10-02 21:00:00 +0000 UTC,2643743,,,,288.65,288.15,289.15,1023,,,77,4,280,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538517600,2018-10-02 22:00:00 +0000 UTC,2643743,,,,288.55,288.15,289.15,1023,,,82,5,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1538521200,2018-10-02 23:00:00 +0000 UTC,2643743,,,,288.64,288.15,290.15,1023,,,72,6,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1538524800,2018-10-03 00:00:00 +0000 UTC,2643743,,,,287.91,286.15,290.15,1023,,,72,5,280,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538528400,2018-10-03 01:00:00 +0000 UTC,2643743,,,,287.7,286.15,289.15,1023,,,77,6,300,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538532000,2018-10-03 02:00:00 +0000 UTC,2643743,,,,286.93,285.15,288.15,1024,,,77,3,300,,,,,,,,,75,803,Clouds,broken clouds,04n
1538535600,2018-10-03 03:00:00 +0000 UTC,2643743,,,,286.8,285.15,288.15,1024,,,77,5,300,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538539200,2018-10-03 04:00:00 +0000 UTC,2643743,,,,286.14,284.15,288.15,1025,,,77,3,300,,,,,,,,,75,803,Clouds,broken clouds,04n
1538542800,2018-10-03 05:00:00 +0000 UTC,2643743,,,,285.15,284.15,286.15,1025,,,87,1,260,,,,,,,,,24,801,Clouds,few clouds,02n
1538546400,2018-10-03 06:00:00 +0000 UTC,2643743,,,,284.47,283.15,285.15,1026,,,93,3,270,,,,,,,,,24,801,Clouds,few clouds,02n
1538550000,2018-10-03 07:00:00 +0000 UTC,2643743,,,,284.65,284.15,285.15,1026,,,93,2,280,,,,,,,,,24,801,Clouds,few clouds,02d
1538553600,2018-10-03 08:00:00 +0000 UTC,2643743,,,,285.35,284.15,286.15,1027,,,87,2,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1538557200,2018-10-03 09:00:00 +0000 UTC,2643743,,,,286.65,286.15,288.15,1027,,,82,4,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1538560800,2018-10-03 10:00:00 +0000 UTC,2643743,,,,288.04,287.15,289.15,1028,,,72,2,270,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538564400,2018-10-03 11:00:00 +0000 UTC,2643743,,,,289.04,288.15,290.15,1028,,,72,3,260,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538568000,2018-10-03 12:00:00 +0000 UTC,2643743,,,,288.75,288.15,289.15,1028,,,67,4,290,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538571600,2018-10-03 13:00:00 +0000 UTC,2643743,,,,289.6,288.15,291.15,1028,,,63,3,270,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538575200,2018-10-03 14:00:00 +0000 UTC,2643743,,,,290.24,288.15,292.15,1027,,,63,5,280,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538578800,2018-10-03 15:00:00 +0000 UTC,2643743,,,,290.34,289.15,291.15,1027,,,59,4,270,,,,,,,,,75,803,Clouds,broken clouds,04d
1538582400,2018-10-03 16:00:00 +0000 UTC,2643743,,,,290.97,289.15,292.15,1027,,,59,4,290,,,,,,,,,75,803,Clouds,broken clouds,04d
1538586000,2018-10-03 17:00:00 +0000 UTC,2643743,,,,291.07,290.15,292.15,1026,,,59,3,290,,,,,,,,,36,802,Clouds,scattered clouds,03d
1538589600,2018-10-03 18:00:00 +0000 UTC,2643743,,,,289.98,288.15,291.15,1027,,,63,2,290,,,,,,,,,36,802,Clouds,scattered clouds,03d
1538593200,2018-10-03 19:00:00 +0000 UTC,2643743,,,,287.97,285.15,290.15,1027,,,67,1,290,,,,,,,,,36,802,Clouds,scattered clouds,03n
1538596800,2018-10-03 20:00:00 +0000 UTC,2643743,,,,286.6,284.15,290.15,1028,,,82,3,180,,,,,,,,,0,800,Clear,Sky is Clear,01n
1538600400,2018-10-03 21:00:00 +0000 UTC,2643743,,,,285.23,282.15,288.15,1027,,,77,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1538604000,2018-10-03 22:00:00 +0000 UTC,2643743,,,,284.92,283.15,286.15,1027,,,87,3,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1538607600,2018-10-03 23:00:00 +0000 UTC,2643743,,,,284.15,283.15,286.15,1027,,,93,2,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1538611200,2018-10-04 00:00:00 +0000 UTC,2643743,,,,283.65,282.15,285.15,1027,,,93,2,230,,,,,,,,,0,741,Fog,fog,50n
1538614800,2018-10-04 01:00:00 +0000 UTC,2643743,,,,283.91,281.15,287.15,1027,,,87,3,220,,,,,,,,,0,701,Mist,mist,50n
1538618400,2018-10-04 02:00:00 +0000 UTC,2643743,,,,283.82,282.15,286.15,1026,,,87,2,220,,,,,,,,,0,741,Fog,fog,50n
1538618400,2018-10-04 02:00:00 +0000 UTC,2643743,,,,283.82,282.15,286.15,1026,,,87,2,220,,,,,,,,,0,701,Mist,mist,50n
1538622000,2018-10-04 03:00:00 +0000 UTC,2643743,,,,283.81,282.15,285.15,1026,,,93,3,230,,,,,,,,,0,701,Mist,mist,50n
1538622000,2018-10-04 03:00:00 +0000 UTC,2643743,,,,283.81,282.15,285.15,1026,,,93,3,230,,,,,,,,,0,741,Fog,fog,50n
1538625600,2018-10-04 04:00:00 +0000 UTC,2643743,,,,284.04,282.15,285.15,1026,,,93,2,240,,,,,,,,,0,701,Mist,mist,50n
1538625600,2018-10-04 04:00:00 +0000 UTC,2643743,,,,284.04,282.15,285.15,1026,,,93,2,240,,,,,,,,,0,741,Fog,fog,50n
1538629200,2018-10-04 05:00:00 +0000 UTC,2643743,,,,284.16,282.15,285.15,1026,,,93,2,240,,,,,,,,,8,701,Mist,mist,50n
1538629200,2018-10-04 05:00:00 +0000 UTC,2643743,,,,284.16,282.15,285.15,1026,,,93,2,240,,,,,,,,,8,741,Fog,fog,50n
1538632800,2018-10-04 06:00:00 +0000 UTC,2643743,,,,283.36,281.15,285.15,1026,,,100,2,230,,,,,,,,,90,701,Mist,mist,50n
1538632800,2018-10-04 06:00:00 +0000 UTC,2643743,,,,283.36,281.15,285.15,1026,,,100,2,230,,,,,,,,,90,741,Fog,fog,50n
1538636400,2018-10-04 07:00:00 +0000 UTC,2643743,,,,283.43,281.15,285.15,1026,,,100,3,230,,,,,,,,,90,701,Mist,mist,50d
1538636400,2018-10-04 07:00:00 +0000 UTC,2643743,,,,283.43,281.15,285.15,1026,,,100,3,230,,,,,,,,,90,741,Fog,fog,50d
1538640000,2018-10-04 08:00:00 +0000 UTC,2643743,,,,284.15,283.15,285.15,1026,,,100,3,260,,,,,,,,,90,701,Mist,mist,50d
1538640000,2018-10-04 08:00:00 +0000 UTC,2643743,,,,284.15,283.15,285.15,1026,,,100,3,260,,,,,,,,,90,741,Fog,fog,50d
1538643600,2018-10-04 09:00:00 +0000 UTC,2643743,,,,284.43,283.15,285.15,1026,,,100,3,220,,,,,,,,,90,701,Mist,mist,50d
1538643600,2018-10-04 09:00:00 +0000 UTC,2643743,,,,284.43,283.15,285.15,1026,,,100,3,220,,,,,,,,,90,741,Fog,fog,50d
1538643600,2018-10-04 09:00:00 +0000 UTC,2643743,,,,284.43,283.15,285.15,1026,,,100,3,220,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1538647200,2018-10-04 10:00:00 +0000 UTC,2643743,,,,285.43,284.15,286.15,1026,,,100,3,240,,,,,,,,,90,721,Haze,haze,50d
1538647200,2018-10-04 10:00:00 +0000 UTC,2643743,,,,285.43,284.15,286.15,1026,,,100,3,240,,,,,,,,,90,701,Mist,mist,50d
1538647200,2018-10-04 10:00:00 +0000 UTC,2643743,,,,285.43,284.15,286.15,1026,,,100,3,240,,,,,,,,,90,741,Fog,fog,50d
1538647200,2018-10-04 10:00:00 +0000 UTC,2643743,,,,285.43,284.15,286.15,1026,,,100,3,240,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1538650800,2018-10-04 11:00:00 +0000 UTC,2643743,,,,286.24,285.15,287.15,1026,,,93,3,230,,,,,,,,,90,701,Mist,mist,50d
1538654400,2018-10-04 12:00:00 +0000 UTC,2643743,,,,287.52,286.15,289.15,1025,,,87,4,220,,,,,,,,,90,701,Mist,mist,50d
1538658000,2018-10-04 13:00:00 +0000 UTC,2643743,,,,289.15,288.15,290.15,1024,,,82,4,230,,,,,,,,,90,701,Mist,mist,50d
1538661600,2018-10-04 14:00:00 +0000 UTC,2643743,,,,289.51,288.15,291.15,1024,,,77,4,220,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538665200,2018-10-04 15:00:00 +0000 UTC,2643743,,,,289.88,288.15,291.15,1024,,,77,4,220,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538668800,2018-10-04 16:00:00 +0000 UTC,2643743,,,,289.97,288.15,291.15,1023,,,77,4,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1538672400,2018-10-04 17:00:00 +0000 UTC,2643743,,,,289.61,288.15,290.15,1022,,,72,4,200,,,,,,,,,20,801,Clouds,few clouds,02d
1538676000,2018-10-04 18:00:00 +0000 UTC,2643743,,,,288.55,288.15,289.15,1022,,,82,2,220,,,,,,,,,40,802,Clouds,scattered clouds,03d
1538679600,2018-10-04 19:00:00 +0000 UTC,2643743,,,,287.15,286.15,288.15,1022,,,82,5,210,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538683200,2018-10-04 20:00:00 +0000 UTC,2643743,,,,286.97,285.15,288.15,1022,,,82,3,230,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538686800,2018-10-04 21:00:00 +0000 UTC,2643743,,,,286.88,285.15,288.15,1021,,,82,3,210,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538690400,2018-10-04 22:00:00 +0000 UTC,2643743,,,,286.15,284.15,287.15,1021,,,87,3,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1538694000,2018-10-04 23:00:00 +0000 UTC,2643743,,,,286.15,284.15,287.15,1021,,,93,1,230,,,,,,,,,0,721,Haze,haze,50n
1538697600,2018-10-05 00:00:00 +0000 UTC,2643743,,,,285.64,284.15,287.15,1020,,,87,0,0,,,,,,,,,0,721,Haze,haze,50n
1538701200,2018-10-05 01:00:00 +0000 UTC,2643743,,,,284.81,281.15,287.15,1020,,,93,1,170,,,,,,,,,0,741,Fog,fog,50n
1538701200,2018-10-05 01:00:00 +0000 UTC,2643743,,,,284.81,281.15,287.15,1020,,,93,1,170,,,,,,,,,0,701,Mist,mist,50n
1538704800,2018-10-05 02:00:00 +0000 UTC,2643743,,,,284.7,280.15,287.15,1019,,,93,5,210,,,,,,,,,90,721,Haze,haze,50n
1538704800,2018-10-05 02:00:00 +0000 UTC,2643743,,,,284.7,280.15,287.15,1019,,,93,5,210,,,,,,,,,90,741,Fog,fog,50n
1538704800,2018-10-05 02:00:00 +0000 UTC,2643743,,,,284.7,280.15,287.15,1019,,,93,5,210,,,,,,,,,90,701,Mist,mist,50n
1538708400,2018-10-05 03:00:00 +0000 UTC,2643743,,,,285.54,282.15,287.15,1018,,,93,3,220,,,,,,,,,90,701,Mist,mist,50n
1538712000,2018-10-05 04:00:00 +0000 UTC,2643743,,,,285.3,282.15,287.15,1018,,,100,0,0,,,,,,,,,0,741,Fog,fog,50n
1538712000,2018-10-05 04:00:00 +0000 UTC,2643743,,,,285.3,282.15,287.15,1018,,,100,0,0,,,,,,,,,0,701,Mist,mist,50n
1538712000,2018-10-05 04:00:00 +0000 UTC,2643743,,,,285.3,282.15,287.15,1018,,,100,0,0,,,,,,,,,0,721,Haze,haze,50n
1538715600,2018-10-05 05:00:00 +0000 UTC,2643743,,,,285.3,282.15,287.15,1018,,,100,1,0,,,,,,,,,40,701,Mist,mist,50n
1538715600,2018-10-05 05:00:00 +0000 UTC,2643743,,,,285.3,282.15,287.15,1018,,,100,1,0,,,,,,,,,40,741,Fog,fog,50n
1538719200,2018-10-05 06:00:00 +0000 UTC,2643743,,,,285.16,282.15,286.15,1017,,,93,1,0,,,,,,,,,90,701,Mist,mist,50n
1538719200,2018-10-05 06:00:00 +0000 UTC,2643743,,,,285.16,282.15,286.15,1017,,,93,1,0,,,,,,,,,90,721,Haze,haze,50n
1538719200,2018-10-05 06:00:00 +0000 UTC,2643743,,,,285.16,282.15,286.15,1017,,,93,1,0,,,,,,,,,90,741,Fog,fog,50n
1538722800,2018-10-05 07:00:00 +0000 UTC,2643743,,,,284.61,281.15,286.15,1017,,,93,1,60,,,,,,,,,90,741,Fog,fog,50d
1538722800,2018-10-05 07:00:00 +0000 UTC,2643743,,,,284.61,281.15,286.15,1017,,,93,1,60,,,,,,,,,90,701,Mist,mist,50d
1538722800,2018-10-05 07:00:00 +0000 UTC,2643743,,,,284.61,281.15,286.15,1017,,,93,1,60,,,,,,,,,90,721,Haze,haze,50d
1538726400,2018-10-05 08:00:00 +0000 UTC,2643743,,,,285.25,282.15,287.15,1017,,,100,2,110,,,,,,,,,90,741,Fog,fog,50d
1538726400,2018-10-05 08:00:00 +0000 UTC,2643743,,,,285.25,282.15,287.15,1017,,,100,2,110,,,,,,,,,90,721,Haze,haze,50d
1538726400,2018-10-05 08:00:00 +0000 UTC,2643743,,,,285.25,282.15,287.15,1017,,,100,2,110,,,,,,,,,90,701,Mist,mist,50d
1538730000,2018-10-05 09:00:00 +0000 UTC,2643743,,,,286.16,284.15,287.15,1017,,,93,2,110,,,,,,,,,90,701,Mist,mist,50d
1538730000,2018-10-05 09:00:00 +0000 UTC,2643743,,,,286.16,284.15,287.15,1017,,,93,2,110,,,,,,,,,90,721,Haze,haze,50d
1538730000,2018-10-05 09:00:00 +0000 UTC,2643743,,,,286.16,284.15,287.15,1017,,,93,2,110,,,,,,,,,90,741,Fog,fog,50d
1538733600,2018-10-05 10:00:00 +0000 UTC,2643743,,,,286.66,285.15,288.15,1017,,,100,2,120,,,,,,,,,90,701,Mist,mist,50d
1538733600,2018-10-05 10:00:00 +0000 UTC,2643743,,,,286.66,285.15,288.15,1017,,,100,2,120,,,,,,,,,90,721,Haze,haze,50d
1538733600,2018-10-05 10:00:00 +0000 UTC,2643743,,,,286.66,285.15,288.15,1017,,,100,2,120,,,,,,,,,90,741,Fog,fog,50d
1538737200,2018-10-05 11:00:00 +0000 UTC,2643743,,,,287.56,286.15,288.15,1016,,,100,2,110,,,,,,,,,90,701,Mist,mist,50d
1538737200,2018-10-05 11:00:00 +0000 UTC,2643743,,,,287.56,286.15,288.15,1016,,,100,2,110,,,,,,,,,90,721,Haze,haze,50d
1538737200,2018-10-05 11:00:00 +0000 UTC,2643743,,,,287.56,286.15,288.15,1016,,,100,2,110,,,,,,,,,90,741,Fog,fog,50d
1538740800,2018-10-05 12:00:00 +0000 UTC,2643743,,,,290.05,288.15,292.15,1015,,,87,1,0,,,,,,,,,0,721,Haze,haze,50d
1538744400,2018-10-05 13:00:00 +0000 UTC,2643743,,,,292.15,291.15,293.15,1015,,,72,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1538748000,2018-10-05 14:00:00 +0000 UTC,2643743,,,,292.78,291.15,294.15,1014,,,68,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1538751600,2018-10-05 15:00:00 +0000 UTC,2643743,,,,293.69,292.15,295.15,1013,,,49,3,220,,,,,,,,,0,800,Clear,Sky is Clear,01d
1538755200,2018-10-05 16:00:00 +0000 UTC,2643743,,,,292.75,292.15,293.15,1013,,,64,3,200,,,,,,,,,40,802,Clouds,scattered clouds,03d
1538758800,2018-10-05 17:00:00 +0000 UTC,2643743,,,,291.55,290.15,293.15,1013,,,64,3,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1538762400,2018-10-05 18:00:00 +0000 UTC,2643743,,,,290.55,290.15,291.15,1013,,,72,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1538766000,2018-10-05 19:00:00 +0000 UTC,2643743,,,,288.44,287.15,290.15,1012,,,77,1,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1538769600,2018-10-05 20:00:00 +0000 UTC,2643743,,,,288.22,285.15,291.15,1012,,,68,2,240,,,,,,,,,64,803,Clouds,broken clouds,04n
1538773200,2018-10-05 21:00:00 +0000 UTC,2643743,,,,287.49,285.15,290.15,1012,,,72,1,0,,,,,,,,,64,803,Clouds,broken clouds,04n
1538776800,2018-10-05 22:00:00 +0000 UTC,2643743,,,,286.86,285.15,289.15,1012,,,72,1,220,,,,,,,,,64,803,Clouds,broken clouds,04n
1538780400,2018-10-05 23:00:00 +0000 UTC,2643743,,,,286.23,284.15,288.15,1011,,,77,2,210,,,,,,,,,56,721,Haze,haze,50n
1538784000,2018-10-06 00:00:00 +0000 UTC,2643743,,,,285.24,283.15,288.15,1011,,,77,1,210,,,,,,,,,56,701,Mist,mist,50n
1538784000,2018-10-06 00:00:00 +0000 UTC,2643743,,,,285.24,283.15,288.15,1011,,,77,1,210,,,,,,,,,56,741,Fog,fog,50n
1538787600,2018-10-06 01:00:00 +0000 UTC,2643743,,,,284.57,282.15,287.15,1011,,,82,2,220,,,,,,,,,56,741,Fog,fog,50n
1538787600,2018-10-06 01:00:00 +0000 UTC,2643743,,,,284.57,282.15,287.15,1011,,,82,2,220,,,,,,,,,56,701,Mist,mist,50n
1538791200,2018-10-06 02:00:00 +0000 UTC,2643743,,,,283.64,282.15,285.15,1011,,,100,1,210,,,,,,,,,92,701,Mist,mist,50n
1538791200,2018-10-06 02:00:00 +0000 UTC,2643743,,,,283.64,282.15,285.15,1011,,,100,1,210,,,,,,,,,92,741,Fog,fog,50n
1538791200,2018-10-06 02:00:00 +0000 UTC,2643743,,,,283.64,282.15,285.15,1011,,,100,1,210,,,,,,,,,92,721,Haze,haze,50n
1538794800,2018-10-06 03:00:00 +0000 UTC,2643743,,,,283.26,282.15,284.15,1010,,,100,1,160,,,,,,,,,92,741,Fog,fog,50n
1538794800,2018-10-06 03:00:00 +0000 UTC,2643743,,,,283.26,282.15,284.15,1010,,,100,1,160,,,,,,,,,92,701,Mist,mist,50n
1538798400,2018-10-06 04:00:00 +0000 UTC,2643743,,,,284.25,282.15,286.15,1009,,,87,1,230,,,,,,,,,92,701,Mist,mist,50n
1538798400,2018-10-06 04:00:00 +0000 UTC,2643743,,,,284.25,282.15,286.15,1009,,,87,1,230,,,,,,,,,92,741,Fog,fog,50n
1538802000,2018-10-06 05:00:00 +0000 UTC,2643743,,,,284.64,284.15,286.15,1009,,,87,1,330,,,,,,,,,40,741,Fog,fog,50n
1538802000,2018-10-06 05:00:00 +0000 UTC,2643743,,,,284.64,284.15,286.15,1009,,,87,1,330,,,,,,,,,40,300,Drizzle,light intensity drizzle,09n
1538805600,2018-10-06 06:00:00 +0000 UTC,2643743,,,,284.26,283.15,285.15,1009,,,100,2,340,,,,,,,,,90,701,Mist,mist,50n
1538805600,2018-10-06 06:00:00 +0000 UTC,2643743,,,,284.26,283.15,285.15,1009,,,100,2,340,,,,,,,,,90,741,Fog,fog,50n
1538809200,2018-10-06 07:00:00 +0000 UTC,2643743,,,,284.39,283.15,285.15,1009,,,100,2,0,,,,,,,,,90,701,Mist,mist,50d
1538809200,2018-10-06 07:00:00 +0000 UTC,2643743,,,,284.39,283.15,285.15,1009,,,100,2,0,,,,,,,,,90,741,Fog,fog,50d
1538809200,2018-10-06 07:00:00 +0000 UTC,2643743,,,,284.39,283.15,285.15,1009,,,100,2,0,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1538812800,2018-10-06 08:00:00 +0000 UTC,2643743,,,,284.33,282.15,286.15,1009,,,93,3,340,,,,,,,,,90,721,Haze,haze,50d
1538812800,2018-10-06 08:00:00 +0000 UTC,2643743,,,,284.33,282.15,286.15,1009,,,93,3,340,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1538812800,2018-10-06 08:00:00 +0000 UTC,2643743,,,,284.33,282.15,286.15,1009,,,93,3,340,,,,,,,,,90,741,Fog,fog,50d
1538812800,2018-10-06 08:00:00 +0000 UTC,2643743,,,,284.33,282.15,286.15,1009,,,93,3,340,,,,,,,,,90,701,Mist,mist,50d
1538816400,2018-10-06 09:00:00 +0000 UTC,2643743,,,,283.6,281.15,285.15,1010,,,93,4,340,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1538816400,2018-10-06 09:00:00 +0000 UTC,2643743,,,,283.6,281.15,285.15,1010,,,93,4,340,,,,,,,,,90,741,Fog,fog,50d
1538816400,2018-10-06 09:00:00 +0000 UTC,2643743,,,,283.6,281.15,285.15,1010,,,93,4,340,,,,,,,,,90,701,Mist,mist,50d
1538820000,2018-10-06 10:00:00 +0000 UTC,2643743,,,,283.14,281.15,285.15,1010,,,93,3,340,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d
1538820000,2018-10-06 10:00:00 +0000 UTC,2643743,,,,283.14,281.15,285.15,1010,,,93,3,340,,,,,,,,,75,741,Fog,fog,50d
1538820000,2018-10-06 10:00:00 +0000 UTC,2643743,,,,283.14,281.15,285.15,1010,,,93,3,340,,,,,,,,,75,701,Mist,mist,50d
1538823600,2018-10-06 11:00:00 +0000 UTC,2643743,,,,282.77,281.15,285.15,1010,,,93,4,340,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538823600,2018-10-06 11:00:00 +0000 UTC,2643743,,,,282.77,281.15,285.15,1010,,,93,4,340,0.9,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1538823600,2018-10-06 11:00:00 +0000 UTC,2643743,,,,282.77,281.15,285.15,1010,,,93,4,340,0.9,,,,,,,,90,701,Mist,mist,50d
1538827200,2018-10-06 12:00:00 +0000 UTC,2643743,,,,282.59,281.15,285.15,1010,,,93,3,350,0.3,,,,,,,,100,500,Rain,light rain,10d
1538827200,2018-10-06 12:00:00 +0000 UTC,2643743,,,,282.59,281.15,285.15,1010,,,93,3,350,0.3,,,,,,,,100,310,Drizzle,light intensity drizzle rain,09d
1538830800,2018-10-06 13:00:00 +0000 UTC,2643743,,,,282.24,281.15,284.15,1010,,,87,5,0,0.9,,,,,,,,100,501,Rain,moderate rain,10d
1538834400,2018-10-06 14:00:00 +0000 UTC,2643743,,,,282.14,281.15,283.15,1010,,,93,4,360,0.9,,,,,,,,92,501,Rain,moderate rain,10d
1538834400,2018-10-06 14:00:00 +0000 UTC,2643743,,,,282.14,281.15,283.15,1010,,,93,4,360,0.9,,,,,,,,92,701,Mist,mist,50d
1538838000,2018-10-06 15:00:00 +0000 UTC,2643743,,,,281.94,281.15,283.15,1011,,,93,4,350,0.9,,,,,,,,92,501,Rain,moderate rain,10d
1538841600,2018-10-06 16:00:00 +0000 UTC,2643743,,,,281.96,281.15,283.15,1011,,,93,5,10,0.9,,,,,,,,92,501,Rain,moderate rain,10d
